https://github.com/06kellyjac/nur-packages,SPDX,2020-12-08T10:21:02Z
https://github.com/a0x8o/beam,SPDX,2016-09-22T22:29:58Z
https://github.com/a0x8o/drill,SPDX,2016-09-22T22:28:32Z
https://github.com/a0x8o/druid,SPDX,2019-07-17T00:27:22Z
https://github.com/a0x8o/kafka,SPDX,2016-09-22T22:28:02Z
https://github.com/a0x8o/presto,SPDX,2018-03-19T19:30:26Z
https://github.com/aasim/Sample2,SPDX,2020-12-04T21:35:57Z
https://github.com/abilian/nua,CycloneDX,2021-06-25T04:52:39Z
https://github.com/actions-marketplace-validations/philips-software_post-to-medium-action,SPDX,2023-03-07T04:13:55Z
https://github.com/adriandiglio/Demo-for-Microsoft-SBOM-Tool,SPDX,2019-09-12T20:40:10Z
https://github.com/AgoraIO/API-Examples,CycloneDX,2020-04-21T07:46:07Z
https://github.com/aj-stein-nist/oscal-cat,SPDX,2022-07-22T23:18:15Z
https://github.com/AlbanAndrieu/ansible-jenkins-slave,CycloneDX,2014-09-19T19:26:41Z
https://github.com/alexander-dev-hub/apache-beam,SPDX,2019-09-11T11:31:07Z
https://github.com/alexethier/utilities,SPDX,2016-09-18T20:37:02Z
https://github.com/algorand-devrel/beaker,CycloneDX,2022-07-06T19:42:04Z
https://github.com/algorand-devrel/beaker-auction,CycloneDX,2022-09-15T00:22:12Z
https://github.com/algorand-devrel/bootcamp,CycloneDX,2022-12-20T01:35:17Z
https://github.com/algorandfoundation/algokit-cli,CycloneDX,2022-11-11T08:03:16Z
https://github.com/algorandfoundation/algorun,CycloneDX,2023-06-29T12:54:34Z
https://github.com/anchore/go-logger,SPDX,2022-02-07T18:13:22Z
https://github.com/anchore/grype,CycloneDX,2020-05-26T13:44:38Z
https://github.com/anchore/grype-db,SPDX,2020-07-13T18:15:41Z
https://github.com/anchore/syft,CycloneDX,2020-05-07T18:19:29Z
https://github.com/anderlli0053/AppArchive,SPDX,2023-06-10T10:45:29Z
https://github.com/anderlli0053/DEV-tools,CycloneDX,2022-06-28T08:20:49Z
https://github.com/AOSP-14-RMX2020/platform_build,SPDX,2023-07-29T05:40:08Z
https://github.com/aosp-mirror/platform_build,SPDX,2008-10-21T18:19:56Z
https://github.com/apache/airflow,CycloneDX,2015-04-13T18:04:58Z
https://github.com/apache/beam,SPDX,2016-02-02T08:00:06Z
https://github.com/apache/camel-k,CycloneDX,2018-08-31T08:38:42Z
https://github.com/apache/commons-parent,CycloneDX,2017-08-29T07:00:08Z
https://github.com/apache/solr-site,SPDX,2021-02-20T11:54:24Z
https://github.com/appknox/irene,CycloneDX,2014-11-04T06:26:08Z
https://github.com/aquaproj/aqua-registry,CycloneDX,2021-09-02T03:49:29Z
https://github.com/aquasecurity/chain-bench,CycloneDX,2022-05-12T09:08:00Z
https://github.com/aquasecurity/trivy,CycloneDX,2019-04-11T01:01:07Z
https://github.com/aquasecurity/trivy-operator,CycloneDX,2022-05-08T06:31:32Z
https://github.com/aquasecurity/trivy-plugin-referrer,CycloneDX,2023-03-26T09:04:33Z
https://github.com/argoproj/argo-cd,SPDX,2018-02-09T11:12:01Z
https://github.com/argoproj/argo-events,SPDX,2018-05-17T15:06:49Z
https://github.com/argoproj/argo-rollouts,SPDX,2018-11-17T18:28:39Z
https://github.com/argoproj/argo-workflows,SPDX,2017-08-21T18:50:44Z
https://github.com/aws-containers/retail-store-sample-app,SPDX,2022-10-04T16:30:46Z
https://github.com/aws-samples/cdk-fargate-gitlab-runner,CycloneDX,2021-10-22T12:24:42Z
https://github.com/axenox/PackageManager,SPDX,2015-11-08T12:24:02Z
https://github.com/Azure/azure-functions-dapr-extension,SPDX,2020-04-02T21:13:42Z
https://github.com/Azure/obom,SPDX,2023-07-14T19:06:54Z
https://github.com/BabelZilla/WTS,SPDX,2014-06-11T21:02:38Z
https://github.com/Be-Secure/ansible-role-oah-beslab,SPDX,2023-08-08T05:53:57Z
https://github.com/Be-Secure/ansible-role-oah-sbomGenerator,SPDX,2022-09-08T15:52:46Z
https://github.com/Be-Secure/BeS-dev-kit,SPDX,2023-03-14T08:42:46Z
https://github.com/Be-Secure/besecure-ce-env-repo,SPDX,2021-03-17T06:53:45Z
https://github.com/Be-Secure/BeSLab,SPDX,2023-05-04T07:12:45Z
https://github.com/benji6/moodtracker,CycloneDX,2020-04-07T07:22:55Z
https://github.com/bespoke-silicon-group/bsg_motherboards,SPDX,2020-06-19T23:18:56Z
https://github.com/bmwiedemann/openSUSE,CycloneDX,2019-09-11T14:31:22Z
https://github.com/bom-squad/protobom,CycloneDX,2023-06-04T20:11:52Z
https://github.com/bom-squad/sbom-convert,SPDX,2023-07-06T21:27:27Z
https://github.com/bridgecrewio/checkov,CycloneDX,2019-11-27T08:55:14Z
https://github.com/buildkite/agent-stack-k8s,CycloneDX,2022-09-30T15:29:28Z
https://github.com/buildpacks/libcnb,CycloneDX,2020-02-25T20:02:59Z
https://github.com/carbonetes/diggity,CycloneDX,2023-01-06T13:55:57Z
https://github.com/carbonetes/jacked,CycloneDX,2023-01-06T13:56:49Z
https://github.com/carstencodes/pdm-bump,CycloneDX,2021-09-11T19:27:18Z
https://github.com/cedricbonhomme/freshermeat,CycloneDX,2017-10-01T21:07:36Z
https://github.com/cedricbonhomme/newspipe,CycloneDX,2013-12-02T20:24:52Z
https://github.com/cedricbonhomme/pyEnigma,CycloneDX,2017-03-15T09:05:15Z
https://github.com/cert-manager/cert-manager,CycloneDX,2017-05-24T16:25:59Z
https://github.com/CERTCC/SBOM,SPDX,2020-06-01T17:08:22Z
https://github.com/chainguard-dev/actions,SPDX,2022-02-21T17:03:15Z
https://github.com/chainguard-dev/apko,CycloneDX,2022-02-08T17:04:37Z
https://github.com/chainguard-dev/bom-shelter,CycloneDX,2022-02-15T20:01:14Z
https://github.com/chainguard-dev/melange,SPDX,2022-03-07T19:53:27Z
https://github.com/chainguard-dev/osquery-defense-kit,CycloneDX,2022-08-31T18:33:46Z
https://github.com/chainloop-dev/chainloop,CycloneDX,2023-03-06T14:30:50Z
https://github.com/chamilad/kibana-prometheus-exporter,SPDX,2020-03-08T08:38:38Z
https://github.com/chaos-mesh/chaos-mesh,SPDX,2019-09-04T02:29:38Z
https://github.com/chintal/tendril,SPDX,2015-07-28T20:38:43Z
https://github.com/chris-toenjes-deye/salus-spdx-to-osv,SPDX,2022-08-10T12:58:33Z
https://github.com/ciaranmccormick/python-bods-client,CycloneDX,2021-02-20T20:19:06Z
https://github.com/cilium/cilium,SPDX,2015-12-16T12:33:31Z
https://github.com/cilium/proxy,SPDX,2018-10-29T23:24:15Z
https://github.com/cilium/tetragon,SPDX,2022-03-23T10:25:36Z
https://github.com/cncf/clomonitor,CycloneDX,2022-01-14T17:06:04Z
https://github.com/cncf/devstats,CycloneDX,2023-03-30T07:49:21Z
https://github.com/cncf/tag-contributor-strategy,CycloneDX,2020-02-28T18:59:56Z
https://github.com/cncf/velocity,CycloneDX,2017-04-26T14:07:13Z
https://github.com/codenotary/cas,CycloneDX,N/A
https://github.com/codepraxis-io/docker-deep-dive,CycloneDX,2022-08-25T21:05:50Z
https://github.com/cognitedata/opcua-extractor-net,SPDX,2019-07-01T12:47:26Z
https://github.com/conan-io/conan-extensions,CycloneDX,2023-02-24T14:51:01Z
https://github.com/containerbuildsystem/atomic-reactor,SPDX,2014-10-21T14:45:11Z
https://github.com/coshx/caravel,CycloneDX,2015-05-28T19:20:24Z
https://github.com/cpanato/kubepug-installer,SPDX,2021-11-05T15:40:33Z
https://github.com/cri-o/cri-o,SPDX,2016-09-09T19:56:31Z
https://github.com/cuiyeshuai/cilium,SPDX,2023-05-11T14:47:15Z
https://github.com/CycloneDX/bom-examples,CycloneDX,2020-07-31T19:03:34Z
https://github.com/CycloneDX/cdxgen,CycloneDX,2019-12-30T13:55:18Z
https://github.com/CycloneDX/cyclonedx-bom-repo-server,CycloneDX,2021-05-27T10:57:35Z
https://github.com/CycloneDX/cyclonedx-cli,CycloneDX,2020-10-22T11:25:26Z
https://github.com/CycloneDX/cyclonedx-core-java,SPDX,2018-05-30T22:50:46Z
https://github.com/CycloneDX/cyclonedx-dotnet,CycloneDX,2018-10-02T21:58:30Z
https://github.com/CycloneDX/cyclonedx-go,CycloneDX,2021-03-02T11:20:02Z
