Issue URL,State,created_at,closed_at,Tags,time_diff,Repo,Year,current_date
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/758,closed,2023-09-13T12:49:28Z,2023-12-28T12:51:50Z,[],9158542,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/757,closed,2023-09-11T11:58:34Z,2023-09-12T16:21:43Z,[],102189,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/756,closed,2023-09-06T11:02:53Z,2023-09-10T09:55:09Z,['duplicate'],341536,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/754,closed,2023-08-31T17:13:55Z,2023-10-01T17:11:53Z,[],2678278,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/751,closed,2023-08-17T21:49:37Z,2023-10-01T17:09:38Z,[],3871201,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/750,closed,2023-08-17T06:38:38Z,2023-12-28T13:05:33Z,[],11514415,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/749,closed,2023-08-17T00:04:31Z,2023-08-17T08:34:17Z,[],30586,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/746,closed,2023-08-10T11:10:43Z,2023-09-10T19:00:38Z,[],2706595,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/740,closed,2023-07-26T19:15:58Z,2023-12-28T13:09:50Z,[],13370032,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/739,closed,2023-07-21T09:49:35Z,2023-12-27T17:37:28Z,[],13765673,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/738,closed,2023-07-20T11:34:22Z,2023-09-10T15:45:57Z,[],4507895,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/734,closed,2023-07-18T07:22:37Z,2023-10-02T13:37:19Z,[],6588882,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/730,closed,2023-07-05T14:01:43Z,2023-12-13T16:14:47Z,[],13918384,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/729,closed,2023-07-05T13:57:11Z,2023-07-13T10:57:28Z,[],680417,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/728,open,2023-06-29T14:39:54Z,,[],-1,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/725,closed,2023-06-21T06:53:13Z,2023-07-11T07:33:29Z,[],1730416,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/715,closed,2023-06-02T23:54:36Z,2023-10-04T18:51:19Z,[],10695403,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/709,closed,2023-05-24T06:17:18Z,2023-09-10T09:58:33Z,[],9430875,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/703,closed,2023-05-13T10:04:52Z,2023-12-13T16:14:23Z,[],18511771,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/700,closed,2023-05-12T06:57:38Z,2023-12-29T17:21:24Z,[],19995826,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/699,open,2023-05-09T15:41:26Z,,[],-1,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/692,closed,2023-04-28T07:27:45Z,2023-09-07T13:06:33Z,[],11425128,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/691,closed,2023-04-26T11:34:08Z,2023-09-26T17:25:37Z,[],13240289,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/682,closed,2023-04-18T14:02:49Z,2023-12-13T16:24:07Z,[],20658078,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/673,closed,2023-04-03T14:44:00Z,2023-04-20T08:48:51Z,[],1447491,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/669,open,2023-03-29T22:03:39Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/665,closed,2023-03-22T21:46:32Z,2023-09-22T17:48:28Z,[],15883316,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/664,open,2023-03-14T10:21:42Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/659,open,2023-02-23T13:34:22Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/658,open,2023-02-21T14:32:17Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/652,closed,2023-01-31T13:15:59Z,2023-09-10T10:02:03Z,[],19169164,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/651,closed,2023-01-27T12:40:03Z,2023-09-10T15:44:29Z,[],19537466,CycloneDX/cyclonedx-dotnet,2023,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/643,open,2022-12-20T09:28:15Z,,['enhancement'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/624,closed,2022-11-24T16:55:56Z,2023-12-13T16:30:16Z,[],33176060,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/622,closed,2022-11-24T16:31:46Z,2022-11-30T22:05:27Z,[],538421,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/616,closed,2022-11-21T08:01:49Z,2023-10-05T07:46:55Z,[],27474306,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/608,closed,2022-10-31T10:22:37Z,2023-09-10T15:51:29Z,[],27149332,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/606,open,2022-10-25T14:48:05Z,,[],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/603,open,2022-10-14T06:12:04Z,,['question'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/601,closed,2022-10-13T17:20:24Z,2022-10-15T06:14:53Z,[],132869,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/597,closed,2022-10-12T11:43:43Z,2022-10-17T07:07:59Z,[],415456,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/588,open,2022-09-28T19:00:13Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/583,open,2022-09-21T19:31:44Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/582,closed,2022-09-13T08:31:08Z,2024-01-13T17:29:51Z,['stale'],42109123,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/581,open,2022-09-13T08:15:32Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/575,closed,2022-08-01T23:15:07Z,2023-10-04T18:56:51Z,[],37050104,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/572,closed,2022-07-27T14:17:27Z,2022-10-15T06:05:29Z,[],6882482,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/570,open,2022-07-21T22:53:23Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/564,closed,2022-07-06T08:48:43Z,2023-12-13T16:34:32Z,[],45387949,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/561,closed,2022-06-28T11:41:46Z,2023-10-02T13:46:19Z,[],39837873,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/557,closed,2022-05-31T16:59:13Z,2023-10-02T13:52:46Z,[],42238413,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/556,closed,2022-05-21T06:41:31Z,2022-06-04T03:00:49Z,[],1196358,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/538,closed,2022-05-11T11:15:50Z,2023-10-03T12:08:01Z,[],44067131,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/533,closed,2022-05-10T14:38:26Z,2022-05-18T02:13:08Z,[],646482,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/530,closed,2022-05-07T01:58:21Z,2022-05-07T02:13:45Z,[],924,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/525,closed,2022-04-22T14:58:24Z,2023-10-01T17:08:56Z,[],45540632,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/523,open,2022-04-21T19:51:06Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/522,open,2022-04-18T17:45:16Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/520,closed,2022-04-14T08:46:23Z,2022-10-17T07:09:37Z,[],16064594,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/518,closed,2022-04-05T15:25:14Z,2022-05-18T02:13:07Z,[],3667673,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/512,closed,2022-03-23T01:56:37Z,2022-05-18T02:13:08Z,[],4839391,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/490,closed,2022-02-10T23:29:51Z,2023-09-10T15:57:46Z,[],49825675,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/489,open,2022-02-07T14:47:44Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/481,open,2022-01-20T10:11:53Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2022,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/463,closed,2021-12-13T15:49:22Z,2024-01-13T17:21:40Z,['bug'],65755938,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/455,closed,2021-11-11T11:25:56Z,2023-05-11T15:12:39Z,[],47188003,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/454,closed,2021-11-11T11:14:22Z,2023-12-28T13:13:19Z,[],67139937,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/453,closed,2021-11-10T10:43:16Z,2021-12-10T13:17:34Z,[],2601258,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/451,closed,2021-11-10T08:23:10Z,2021-11-11T02:07:30Z,[],63860,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/449,closed,2021-11-05T04:47:48Z,2024-01-01T13:13:04Z,[],68027116,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/447,closed,2021-11-03T13:27:26Z,2021-11-07T11:05:56Z,[],337110,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/445,closed,2021-10-28T08:54:13Z,2023-08-16T04:07:50Z,[],56747617,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/443,closed,2021-10-25T15:04:20Z,2021-10-26T07:33:15Z,[],59335,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/442,closed,2021-10-25T14:48:23Z,2022-03-28T05:21:42Z,[],13271599,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/437,closed,2021-10-06T18:53:29Z,2021-10-07T02:05:51Z,[],25942,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/436,closed,2021-10-06T17:42:41Z,2021-10-10T07:18:35Z,[],308154,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/432,open,2021-10-01T08:32:32Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/430,closed,2021-10-01T04:35:21Z,2022-05-18T02:13:08Z,[],19777067,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/428,closed,2021-09-23T07:29:52Z,2021-09-23T21:06:57Z,[],49025,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/427,closed,2021-09-22T14:45:04Z,2023-12-13T16:37:15Z,[],70163531,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/426,closed,2021-09-21T11:56:15Z,2022-07-18T08:10:32Z,[],25906457,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/422,open,2021-08-31T18:05:58Z,,[],-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/418,open,2021-08-19T02:09:54Z,,"['enhancement', 'stale']",-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/415,closed,2021-08-17T07:06:31Z,2021-08-28T21:01:14Z,['bug'],1000483,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/400,open,2021-07-13T01:56:37Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/399,open,2021-07-07T09:30:21Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/394,closed,2021-06-16T10:21:11Z,2021-06-27T05:42:41Z,['question'],933690,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/388,closed,2021-06-01T15:57:19Z,2023-10-05T15:15:07Z,[],73955868,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/381,closed,2021-05-10T08:12:52Z,2024-01-15T10:21:41Z,"['enhancement', 'stale']",84679729,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/379,open,2021-05-04T21:30:25Z,,"['enhancement', 'stale']",-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/375,closed,2021-04-22T08:56:07Z,2021-05-04T21:26:41Z,['enhancement'],1081834,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/364,closed,2021-03-24T12:45:41Z,2021-08-11T12:15:17Z,['question'],12094176,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/363,closed,2021-03-19T08:09:04Z,2022-10-17T07:09:53Z,['bug'],49849249,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/362,closed,2021-03-17T09:15:48Z,2021-06-27T13:11:33Z,['bug'],8826945,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/360,closed,2021-03-10T10:03:32Z,2021-03-12T13:08:45Z,"['enhancement', 'help wanted', 'good first issue']",183913,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/339,open,2021-02-21T11:31:30Z,,"['enhancement', 'ready for development']",-1,CycloneDX/cyclonedx-dotnet,2021,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/303,closed,2020-11-30T08:55:28Z,2024-01-13T11:52:32Z,['bug'],98420224,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/281,closed,2020-11-12T08:47:34Z,2020-11-12T12:54:29Z,[],14815,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/239,closed,2020-09-29T12:01:04Z,2022-07-18T07:08:02Z,[],56747218,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/236,closed,2020-09-28T02:12:36Z,2023-10-04T19:13:51Z,[],95187675,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/210,closed,2020-09-05T12:13:30Z,2020-10-10T07:41:57Z,[],3007707,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/185,closed,2020-07-11T05:15:47Z,2020-07-11T07:50:02Z,"['enhancement', 'good first issue']",9255,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/184,closed,2020-07-11T03:07:38Z,2020-07-11T13:52:12Z,"['bug', 'good first issue']",38674,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/183,open,2020-07-10T02:37:53Z,,['stale'],-1,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/182,closed,2020-07-09T18:49:24Z,2020-09-05T08:55:07Z,[],4975543,CycloneDX/cyclonedx-dotnet,2020,2024-04-04
