Issue URL,State,Created At,Closed At,Tags,Repo,resolve_time_sec
https://api.github.com/repos/spdx/spdx-spec/issues/440,closed,2020-06-23T17:02:32Z,2020-06-23T18:12:00Z,bug,https://github.com/spdx/spdx-spec,4168.0
https://api.github.com/repos/spdx/spdx-spec/issues/439,closed,2020-06-23T16:44:46Z,2022-08-10T03:05:50Z,question,https://github.com/spdx/spdx-spec,67170064.0
https://api.github.com/repos/spdx/spdx-spec/issues/429,closed,2020-06-20T19:03:14Z,2022-08-10T17:02:19Z,profile: licensing,https://github.com/spdx/spdx-spec,67471145.0
https://api.github.com/repos/spdx/spdx-spec/issues/424,open,2020-06-18T11:28:11Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/421,open,2020-06-16T17:56:04Z,,bug,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/420,closed,2020-06-16T17:15:40Z,2020-06-19T12:11:23Z,ISO conformance,https://github.com/spdx/spdx-spec,240943.0
https://api.github.com/repos/spdx/spdx-spec/issues/420,closed,2020-06-16T17:15:40Z,2020-06-19T12:11:23Z,ISO publication,https://github.com/spdx/spdx-spec,240943.0
https://api.github.com/repos/spdx/spdx-spec/issues/419,closed,2020-06-14T19:33:43Z,2020-06-17T19:40:10Z,ISO conformance,https://github.com/spdx/spdx-spec,259587.0
https://api.github.com/repos/spdx/spdx-spec/issues/418,closed,2020-06-12T19:37:01Z,2020-06-20T18:48:15Z,ISO publication,https://github.com/spdx/spdx-spec,688274.0
https://api.github.com/repos/spdx/spdx-spec/issues/412,open,2020-06-11T16:59:44Z,,bug,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/409,closed,2020-06-11T11:10:29Z,2020-06-23T23:50:24Z,bug,https://github.com/spdx/spdx-spec,1082395.0
https://api.github.com/repos/spdx/spdx-spec/issues/408,open,2020-06-10T21:28:50Z,,question,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/408,open,2020-06-10T21:28:50Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/404,closed,2020-06-09T19:51:51Z,2020-06-19T16:43:46Z,ISO publication,https://github.com/spdx/spdx-spec,852715.0
https://api.github.com/repos/spdx/spdx-spec/issues/401,closed,2020-06-09T12:04:37Z,2020-06-23T23:50:57Z,bug,https://github.com/spdx/spdx-spec,1251980.0
https://api.github.com/repos/spdx/spdx-spec/issues/400,closed,2020-06-09T09:41:30Z,2020-06-23T23:51:20Z,bug,https://github.com/spdx/spdx-spec,1260590.0
https://api.github.com/repos/spdx/spdx-spec/issues/395,closed,2020-06-05T13:42:47Z,2022-05-24T17:19:57Z,enhancement,https://github.com/spdx/spdx-spec,62048230.0
https://api.github.com/repos/spdx/spdx-spec/issues/386,open,2020-05-31T19:11:11Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/385,open,2020-05-31T18:27:50Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/381,closed,2020-05-27T14:24:18Z,2020-07-13T09:39:43Z,ISO conformance,https://github.com/spdx/spdx-spec,4043725.0
https://api.github.com/repos/spdx/spdx-spec/issues/378,open,2020-05-26T16:41:58Z,,doc improvement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/369,closed,2020-05-20T18:54:14Z,2020-05-26T11:29:47Z,help wanted,https://github.com/spdx/spdx-spec,491733.0
https://api.github.com/repos/spdx/spdx-spec/issues/369,closed,2020-05-20T18:54:14Z,2020-05-26T11:29:47Z,ISO conformance,https://github.com/spdx/spdx-spec,491733.0
https://api.github.com/repos/spdx/spdx-spec/issues/368,closed,2020-05-20T18:41:54Z,2020-06-03T14:49:09Z,ISO conformance,https://github.com/spdx/spdx-spec,1195635.0
https://api.github.com/repos/spdx/spdx-spec/issues/347,closed,2020-05-15T16:27:16Z,2020-05-26T11:50:37Z,ISO conformance,https://github.com/spdx/spdx-spec,933801.0
https://api.github.com/repos/spdx/spdx-spec/issues/346,open,2020-05-12T17:11:55Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/330,closed,2020-05-06T17:34:29Z,2020-06-19T12:13:33Z,help wanted,https://github.com/spdx/spdx-spec,3782344.0
https://api.github.com/repos/spdx/spdx-spec/issues/330,closed,2020-05-06T17:34:29Z,2020-06-19T12:13:33Z,ISO conformance,https://github.com/spdx/spdx-spec,3782344.0
https://api.github.com/repos/spdx/spdx-spec/issues/328,closed,2020-05-06T17:03:58Z,2020-06-03T16:22:30Z,ISO conformance,https://github.com/spdx/spdx-spec,2416712.0
https://api.github.com/repos/spdx/spdx-spec/issues/326,closed,2020-05-06T16:50:10Z,2020-06-03T15:45:17Z,ISO conformance,https://github.com/spdx/spdx-spec,2415307.0
https://api.github.com/repos/spdx/spdx-spec/issues/324,closed,2020-05-06T15:46:18Z,2020-06-03T16:51:49Z,ISO conformance,https://github.com/spdx/spdx-spec,2423131.0
https://api.github.com/repos/spdx/spdx-spec/issues/274,closed,2020-04-19T17:31:57Z,2020-04-21T02:00:35Z,bug,https://github.com/spdx/spdx-spec,116918.0
https://api.github.com/repos/spdx/spdx-spec/issues/274,closed,2020-04-19T17:31:57Z,2020-04-21T02:00:35Z,style,https://github.com/spdx/spdx-spec,116918.0
https://api.github.com/repos/spdx/spdx-spec/issues/272,closed,2020-04-19T17:21:12Z,2020-04-21T17:49:31Z,bug,https://github.com/spdx/spdx-spec,174499.0
https://api.github.com/repos/spdx/spdx-spec/issues/271,closed,2020-04-19T17:13:24Z,2020-04-28T17:13:28Z,bug,https://github.com/spdx/spdx-spec,777604.0
https://api.github.com/repos/spdx/spdx-spec/issues/270,closed,2020-04-17T20:09:12Z,2020-04-28T01:15:13Z,enhancement,https://github.com/spdx/spdx-spec,882361.0
https://api.github.com/repos/spdx/spdx-spec/issues/268,closed,2020-04-17T15:06:14Z,2020-04-29T22:50:34Z,bug,https://github.com/spdx/spdx-spec,1064660.0
https://api.github.com/repos/spdx/spdx-spec/issues/267,closed,2020-04-17T14:52:02Z,2020-04-28T01:03:10Z,bug,https://github.com/spdx/spdx-spec,900668.0
https://api.github.com/repos/spdx/spdx-spec/issues/263,closed,2020-04-12T18:04:58Z,2020-05-27T14:08:33Z,help wanted,https://github.com/spdx/spdx-spec,3873815.0
https://api.github.com/repos/spdx/spdx-spec/issues/263,closed,2020-04-12T18:04:58Z,2020-05-27T14:08:33Z,ISO conformance,https://github.com/spdx/spdx-spec,3873815.0
https://api.github.com/repos/spdx/spdx-spec/issues/262,closed,2020-04-11T18:06:16Z,2020-05-20T12:26:29Z,ISO conformance,https://github.com/spdx/spdx-spec,3349213.0
https://api.github.com/repos/spdx/spdx-spec/issues/260,closed,2020-04-10T21:56:48Z,2020-05-01T15:32:38Z,bug,https://github.com/spdx/spdx-spec,1791350.0
https://api.github.com/repos/spdx/spdx-spec/issues/259,closed,2020-04-10T21:53:57Z,2020-04-16T17:52:20Z,bug,https://github.com/spdx/spdx-spec,503903.0
https://api.github.com/repos/spdx/spdx-spec/issues/256,closed,2020-04-09T18:55:03Z,2020-06-17T18:49:21Z,ISO conformance,https://github.com/spdx/spdx-spec,5961258.0
https://api.github.com/repos/spdx/spdx-spec/issues/256,closed,2020-04-09T18:55:03Z,2020-06-17T18:49:21Z,ISO publication,https://github.com/spdx/spdx-spec,5961258.0
https://api.github.com/repos/spdx/spdx-spec/issues/255,closed,2020-04-09T18:52:21Z,2020-05-20T12:25:51Z,ISO conformance,https://github.com/spdx/spdx-spec,3519210.0
https://api.github.com/repos/spdx/spdx-spec/issues/254,closed,2020-04-09T18:47:51Z,2020-04-29T17:08:58Z,ISO conformance,https://github.com/spdx/spdx-spec,1722067.0
https://api.github.com/repos/spdx/spdx-spec/issues/254,closed,2020-04-09T18:47:51Z,2020-04-29T17:08:58Z,ISO publication,https://github.com/spdx/spdx-spec,1722067.0
https://api.github.com/repos/spdx/spdx-spec/issues/253,closed,2020-04-09T18:42:22Z,2020-07-13T09:39:25Z,help wanted,https://github.com/spdx/spdx-spec,8175423.0
https://api.github.com/repos/spdx/spdx-spec/issues/253,closed,2020-04-09T18:42:22Z,2020-07-13T09:39:25Z,ISO conformance,https://github.com/spdx/spdx-spec,8175423.0
https://api.github.com/repos/spdx/spdx-spec/issues/252,closed,2020-04-09T18:29:46Z,2020-06-12T14:14:29Z,help wanted,https://github.com/spdx/spdx-spec,5514283.0
https://api.github.com/repos/spdx/spdx-spec/issues/252,closed,2020-04-09T18:29:46Z,2020-06-12T14:14:29Z,ISO conformance,https://github.com/spdx/spdx-spec,5514283.0
https://api.github.com/repos/spdx/spdx-spec/issues/251,closed,2020-04-09T18:22:33Z,2020-04-15T15:21:45Z,ISO conformance,https://github.com/spdx/spdx-spec,507552.0
https://api.github.com/repos/spdx/spdx-spec/issues/250,closed,2020-04-09T18:18:06Z,2020-06-20T18:49:02Z,ISO publication,https://github.com/spdx/spdx-spec,6222656.0
https://api.github.com/repos/spdx/spdx-spec/issues/249,closed,2020-04-09T18:04:43Z,2020-05-10T16:24:14Z,ISO conformance,https://github.com/spdx/spdx-spec,2672371.0
https://api.github.com/repos/spdx/spdx-spec/issues/248,closed,2020-04-09T17:49:17Z,2020-04-15T15:05:53Z,ISO conformance,https://github.com/spdx/spdx-spec,508596.0
https://api.github.com/repos/spdx/spdx-spec/issues/247,closed,2020-04-09T17:42:35Z,2020-05-26T11:13:31Z,ISO conformance,https://github.com/spdx/spdx-spec,4037456.0
https://api.github.com/repos/spdx/spdx-spec/issues/246,closed,2020-04-09T17:38:21Z,2020-05-27T14:00:46Z,ISO conformance,https://github.com/spdx/spdx-spec,4134145.0
https://api.github.com/repos/spdx/spdx-spec/issues/245,closed,2020-04-09T17:31:31Z,2020-06-20T18:51:00Z,ISO publication,https://github.com/spdx/spdx-spec,6225569.0
https://api.github.com/repos/spdx/spdx-spec/issues/244,closed,2020-04-09T17:28:56Z,2020-05-26T11:11:30Z,ISO conformance,https://github.com/spdx/spdx-spec,4038154.0
https://api.github.com/repos/spdx/spdx-spec/issues/243,closed,2020-04-09T17:24:30Z,2020-06-20T18:49:18Z,ISO publication,https://github.com/spdx/spdx-spec,6225888.0
https://api.github.com/repos/spdx/spdx-spec/issues/242,closed,2020-04-09T17:21:20Z,2020-06-20T18:50:38Z,ISO publication,https://github.com/spdx/spdx-spec,6226158.0
https://api.github.com/repos/spdx/spdx-spec/issues/241,closed,2020-04-09T17:15:52Z,2020-06-20T18:49:26Z,ISO publication,https://github.com/spdx/spdx-spec,6226414.0
https://api.github.com/repos/spdx/spdx-spec/issues/240,closed,2020-04-09T16:00:33Z,2020-04-21T17:07:47Z,bug,https://github.com/spdx/spdx-spec,1040834.0
https://api.github.com/repos/spdx/spdx-spec/issues/239,closed,2020-04-09T15:55:30Z,2020-05-20T20:06:31Z,ISO conformance,https://github.com/spdx/spdx-spec,3557461.0
https://api.github.com/repos/spdx/spdx-spec/issues/238,closed,2020-04-09T15:43:29Z,2020-06-20T18:50:28Z,ISO publication,https://github.com/spdx/spdx-spec,6232019.0
https://api.github.com/repos/spdx/spdx-spec/issues/237,closed,2020-04-09T15:39:45Z,2020-06-20T18:49:39Z,ISO publication,https://github.com/spdx/spdx-spec,6232194.0
https://api.github.com/repos/spdx/spdx-spec/issues/236,closed,2020-04-09T15:32:08Z,2020-05-20T20:05:46Z,ISO conformance,https://github.com/spdx/spdx-spec,3558818.0
https://api.github.com/repos/spdx/spdx-spec/issues/236,closed,2020-04-09T15:32:08Z,2020-05-20T20:05:46Z,ISO publication,https://github.com/spdx/spdx-spec,3558818.0
https://api.github.com/repos/spdx/spdx-spec/issues/235,closed,2020-04-09T15:24:21Z,2020-06-12T16:02:47Z,ISO publication,https://github.com/spdx/spdx-spec,5531906.0
https://api.github.com/repos/spdx/spdx-spec/issues/234,closed,2020-04-09T15:16:50Z,2020-06-10T15:50:26Z,ISO publication,https://github.com/spdx/spdx-spec,5358816.0
https://api.github.com/repos/spdx/spdx-spec/issues/233,closed,2020-04-09T15:05:33Z,2020-05-10T15:58:07Z,ISO conformance,https://github.com/spdx/spdx-spec,2681554.0
https://api.github.com/repos/spdx/spdx-spec/issues/232,closed,2020-04-09T14:43:03Z,2020-06-16T19:46:10Z,ISO conformance,https://github.com/spdx/spdx-spec,5893387.0
https://api.github.com/repos/spdx/spdx-spec/issues/217,open,2020-03-17T18:01:45Z,,help wanted,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/200,closed,2020-02-11T18:47:24Z,2020-04-07T16:38:25Z,new format,https://github.com/spdx/spdx-spec,4830661.0
https://api.github.com/repos/spdx/spdx-spec/issues/192,closed,2020-02-03T12:04:29Z,2020-02-18T18:44:02Z,enhancement,https://github.com/spdx/spdx-spec,1319973.0
https://api.github.com/repos/spdx/spdx-spec/issues/189,closed,2020-01-25T22:07:11Z,2020-02-11T18:28:48Z,new format,https://github.com/spdx/spdx-spec,1455697.0
https://api.github.com/repos/spdx/spdx-spec/issues/188,closed,2020-01-25T21:55:10Z,2020-02-11T18:29:01Z,new format,https://github.com/spdx/spdx-spec,1456431.0
https://api.github.com/repos/spdx/spdx-spec/issues/167,open,2019-12-19T15:22:13Z,,legal team review,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/167,open,2019-12-19T15:22:13Z,,license expression,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/159,closed,2019-12-05T16:10:19Z,2020-08-06T13:55:07Z,profile: licensing,https://github.com/spdx/spdx-spec,21159888.0
https://api.github.com/repos/spdx/spdx-spec/issues/158,open,2019-11-20T18:48:52Z,,new format,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/158,open,2019-11-20T18:48:52Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/157,closed,2019-11-19T20:53:09Z,2020-02-11T18:29:14Z,new format,https://github.com/spdx/spdx-spec,7248965.0
https://api.github.com/repos/spdx/spdx-spec/issues/156,closed,2019-11-19T20:42:49Z,2020-03-17T17:38:29Z,new format,https://github.com/spdx/spdx-spec,10270540.0
https://api.github.com/repos/spdx/spdx-spec/issues/154,closed,2019-11-19T18:13:45Z,2019-12-10T18:56:14Z,enhancement,https://github.com/spdx/spdx-spec,1816949.0
https://api.github.com/repos/spdx/spdx-spec/issues/153,open,2019-11-13T12:00:12Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/143,closed,2019-09-17T17:54:31Z,2020-01-23T00:54:44Z,new format,https://github.com/spdx/spdx-spec,10998013.0
https://api.github.com/repos/spdx/spdx-spec/issues/137,closed,2019-09-03T16:54:37Z,2020-03-31T17:32:04Z,enhancement,https://github.com/spdx/spdx-spec,18146247.0
https://api.github.com/repos/spdx/spdx-spec/issues/124,open,2019-05-24T20:40:18Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/123,open,2019-05-22T18:11:04Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/122,closed,2019-05-14T17:34:50Z,2020-02-11T18:14:27Z,legal team review,https://github.com/spdx/spdx-spec,23589577.0
https://api.github.com/repos/spdx/spdx-spec/issues/115,closed,2019-03-27T17:44:47Z,2020-02-11T18:29:32Z,new format,https://github.com/spdx/spdx-spec,27737085.0
https://api.github.com/repos/spdx/spdx-spec/issues/114,closed,2019-03-27T06:01:37Z,2020-02-11T18:29:44Z,new format,https://github.com/spdx/spdx-spec,27779287.0
https://api.github.com/repos/spdx/spdx-spec/issues/113,open,2019-03-26T17:27:03Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/113,open,2019-03-26T17:27:03Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/112,open,2019-03-19T14:03:42Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/111,open,2019-03-19T13:25:00Z,,legal team review,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/111,open,2019-03-19T13:25:00Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/109,closed,2019-01-08T20:58:56Z,2022-08-10T03:15:41Z,enhancement,https://github.com/spdx/spdx-spec,113120205.0
https://api.github.com/repos/spdx/spdx-spec/issues/109,closed,2019-01-08T20:58:56Z,2022-08-10T03:15:41Z,security,https://github.com/spdx/spdx-spec,113120205.0
https://api.github.com/repos/spdx/spdx-spec/issues/102,open,2018-12-12T18:25:31Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/102,open,2018-12-12T18:25:31Z,,security,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/101,closed,2018-12-12T18:24:07Z,2022-08-10T03:17:08Z,security,https://github.com/spdx/spdx-spec,115462381.0
https://api.github.com/repos/spdx/spdx-spec/issues/99,open,2018-11-30T18:13:11Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/99,open,2018-11-30T18:13:11Z,,tech team review,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/97,closed,2018-09-25T19:36:31Z,2020-04-07T17:35:37Z,enhancement,https://github.com/spdx/spdx-spec,48376746.0
https://api.github.com/repos/spdx/spdx-spec/issues/97,closed,2018-09-25T19:36:31Z,2020-04-07T17:35:37Z,tech team review,https://github.com/spdx/spdx-spec,48376746.0
https://api.github.com/repos/spdx/spdx-spec/issues/96,closed,2018-09-02T17:39:38Z,2020-02-11T18:29:57Z,new format,https://github.com/spdx/spdx-spec,45535819.0
https://api.github.com/repos/spdx/spdx-spec/issues/95,closed,2018-09-02T16:58:12Z,2020-02-11T18:38:54Z,new format,https://github.com/spdx/spdx-spec,45538842.0
https://api.github.com/repos/spdx/spdx-spec/issues/94,closed,2018-08-21T14:31:45Z,2020-01-23T21:10:58Z,bug,https://github.com/spdx/spdx-spec,44951953.0
https://api.github.com/repos/spdx/spdx-spec/issues/92,open,2018-07-11T12:59:26Z,,tech team review,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/92,open,2018-07-11T12:59:26Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/82,closed,2018-04-11T22:33:17Z,2020-07-01T21:41:51Z,profile: licensing,https://github.com/spdx/spdx-spec,70153714.0
https://api.github.com/repos/spdx/spdx-spec/issues/78,open,2018-02-23T12:12:56Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/64,closed,2018-01-02T20:20:12Z,2018-05-10T15:02:06Z,enhancement,https://github.com/spdx/spdx-spec,11040114.0
https://api.github.com/repos/spdx/spdx-spec/issues/64,closed,2018-01-02T20:20:12Z,2018-05-10T15:02:06Z,tech team review,https://github.com/spdx/spdx-spec,11040114.0
https://api.github.com/repos/spdx/spdx-spec/issues/63,closed,2018-01-02T20:10:59Z,2020-04-07T17:43:11Z,bug,https://github.com/spdx/spdx-spec,71357532.0
https://api.github.com/repos/spdx/spdx-spec/issues/62,open,2018-01-02T20:04:53Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/62,open,2018-01-02T20:04:53Z,,license expression,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/62,open,2018-01-02T20:04:53Z,,profile: licensing,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/61,open,2018-01-02T19:56:04Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/61,open,2018-01-02T19:56:04Z,,tech team review,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/60,closed,2018-01-02T19:51:18Z,2020-02-03T13:31:16Z,enhancement,https://github.com/spdx/spdx-spec,65813998.0
https://api.github.com/repos/spdx/spdx-spec/issues/60,closed,2018-01-02T19:51:18Z,2020-02-03T13:31:16Z,license expression,https://github.com/spdx/spdx-spec,65813998.0
https://api.github.com/repos/spdx/spdx-spec/issues/59,open,2018-01-02T19:46:54Z,,enhancement,https://github.com/spdx/spdx-spec,0.0
https://api.github.com/repos/spdx/spdx-spec/issues/58,closed,2018-01-02T18:00:47Z,2020-03-17T17:25:19Z,enhancement,https://github.com/spdx/spdx-spec,69549872.0
https://api.github.com/repos/spdx/spdx-spec/issues/57,closed,2018-01-02T17:50:26Z,2020-02-03T13:28:28Z,bug,https://github.com/spdx/spdx-spec,65821082.0
https://api.github.com/repos/spdx/spdx-spec/issues/56,closed,2018-01-02T17:47:16Z,2018-01-21T16:05:18Z,bug,https://github.com/spdx/spdx-spec,1635482.0
https://api.github.com/repos/spdx/spdx-spec/issues/55,closed,2017-12-19T18:42:16Z,2020-02-11T18:46:08Z,enhancement,https://github.com/spdx/spdx-spec,67737832.0
https://api.github.com/repos/spdx/spdx-spec/issues/55,closed,2017-12-19T18:42:16Z,2020-02-11T18:46:08Z,new format,https://github.com/spdx/spdx-spec,67737832.0
