Date,filters,Count,Format
2005-12-23,Users,0,CycloneDX
2005-12-23,Observers,0,CycloneDX
2006-01-22,Maintainers,30,CycloneDX
2006-01-22,Contributors,0,CycloneDX
2006-01-22,Users,0,CycloneDX
2006-01-22,Observers,0,CycloneDX
2006-02-21,Maintainers,23,CycloneDX
2006-02-21,Contributors,0,CycloneDX
2006-02-21,Users,0,CycloneDX
2006-02-21,Observers,0,CycloneDX
2006-03-23,Maintainers,27,CycloneDX
2006-03-23,Contributors,0,CycloneDX
2006-03-23,Users,0,CycloneDX
2006-03-23,Observers,0,CycloneDX
2006-04-22,Maintainers,24,CycloneDX
2006-04-22,Contributors,0,CycloneDX
2006-04-22,Users,0,CycloneDX
2006-04-22,Observers,0,CycloneDX
2006-05-22,Maintainers,26,CycloneDX
2006-05-22,Contributors,0,CycloneDX
2006-05-22,Users,0,CycloneDX
2006-05-22,Observers,0,CycloneDX
2006-06-21,Maintainers,26,CycloneDX
2006-06-21,Contributors,0,CycloneDX
2006-06-21,Users,0,CycloneDX
2006-06-21,Observers,0,CycloneDX
2006-07-21,Maintainers,24,CycloneDX
2006-07-21,Contributors,0,CycloneDX
2006-07-21,Users,0,CycloneDX
2006-07-21,Observers,0,CycloneDX
2006-08-20,Maintainers,22,CycloneDX
2006-08-20,Contributors,0,CycloneDX
2006-08-20,Users,0,CycloneDX
2006-08-20,Observers,0,CycloneDX
2006-09-19,Maintainers,26,CycloneDX
2006-09-19,Contributors,0,CycloneDX
2006-09-19,Users,0,CycloneDX
2006-09-19,Observers,0,CycloneDX
2006-10-19,Maintainers,31,CycloneDX
2006-10-19,Contributors,0,CycloneDX
2006-10-19,Users,0,CycloneDX
2006-10-19,Observers,0,CycloneDX
2006-11-18,Maintainers,26,CycloneDX
2006-11-18,Contributors,0,CycloneDX
2006-11-18,Users,0,CycloneDX
2006-11-18,Observers,0,CycloneDX
2006-12-18,Maintainers,25,CycloneDX
2006-12-18,Contributors,0,CycloneDX
2006-12-18,Users,0,CycloneDX
2006-12-18,Observers,0,CycloneDX
2007-01-17,Maintainers,28,CycloneDX
2007-01-17,Contributors,0,CycloneDX
2007-01-17,Users,0,CycloneDX
2007-01-17,Observers,0,CycloneDX
2007-02-16,Maintainers,30,CycloneDX
2007-02-16,Contributors,0,CycloneDX
2007-02-16,Users,0,CycloneDX
2007-02-16,Observers,0,CycloneDX
2007-03-18,Maintainers,27,CycloneDX
2007-03-18,Contributors,0,CycloneDX
2007-03-18,Users,0,CycloneDX
2007-03-18,Observers,0,CycloneDX
2007-04-17,Maintainers,29,CycloneDX
2007-04-17,Contributors,0,CycloneDX
2007-04-17,Users,0,CycloneDX
2007-04-17,Observers,0,CycloneDX
2007-05-17,Maintainers,29,CycloneDX
2007-05-17,Contributors,0,CycloneDX
2007-05-17,Users,0,CycloneDX
2007-05-17,Observers,0,CycloneDX
2007-06-16,Maintainers,28,CycloneDX
2007-06-16,Contributors,0,CycloneDX
2007-06-16,Users,0,CycloneDX
2007-06-16,Observers,0,CycloneDX
2007-07-16,Maintainers,32,CycloneDX
2007-07-16,Contributors,0,CycloneDX
2007-07-16,Users,0,CycloneDX
2007-07-16,Observers,0,CycloneDX
2007-08-15,Maintainers,32,CycloneDX
2007-08-15,Contributors,0,CycloneDX
2007-08-15,Users,0,CycloneDX
2007-08-15,Observers,0,CycloneDX
2007-09-14,Maintainers,32,CycloneDX
2007-09-14,Contributors,0,CycloneDX
2007-09-14,Users,0,CycloneDX
2007-09-14,Observers,0,CycloneDX
2007-10-14,Maintainers,32,CycloneDX
2007-10-14,Contributors,0,CycloneDX
2007-10-14,Users,0,CycloneDX
2007-10-14,Observers,0,CycloneDX
2007-11-13,Maintainers,31,CycloneDX
2007-11-13,Contributors,0,CycloneDX
2007-11-13,Users,0,CycloneDX
2007-11-13,Observers,0,CycloneDX
2007-12-13,Maintainers,26,CycloneDX
2007-12-13,Contributors,0,CycloneDX
2007-12-13,Users,0,CycloneDX
2007-12-13,Observers,0,CycloneDX
2008-01-12,Maintainers,32,CycloneDX
2008-01-12,Contributors,0,CycloneDX
2008-01-12,Users,0,CycloneDX
2008-01-12,Observers,0,CycloneDX
2008-02-11,Maintainers,31,CycloneDX
2008-02-11,Contributors,0,CycloneDX
2008-02-11,Users,0,CycloneDX
2008-02-11,Observers,0,CycloneDX
2008-03-12,Maintainers,36,CycloneDX
2008-03-12,Contributors,0,CycloneDX
2008-03-12,Users,0,CycloneDX
2008-03-12,Observers,0,CycloneDX
2008-04-11,Maintainers,34,CycloneDX
2008-04-11,Contributors,0,CycloneDX
2008-04-11,Users,0,CycloneDX
2008-04-11,Observers,0,CycloneDX
2008-05-11,Maintainers,33,CycloneDX
2008-05-11,Contributors,0,CycloneDX
2008-05-11,Users,0,CycloneDX
2008-05-11,Observers,0,CycloneDX
2008-06-10,Maintainers,37,CycloneDX
2008-06-10,Contributors,0,CycloneDX
2008-06-10,Users,0,CycloneDX
2008-06-10,Observers,0,CycloneDX
2008-07-10,Maintainers,40,CycloneDX
2008-07-10,Contributors,0,CycloneDX
2008-07-10,Users,0,CycloneDX
2008-07-10,Observers,0,CycloneDX
2008-08-09,Maintainers,36,CycloneDX
2008-08-09,Contributors,0,CycloneDX
2008-08-09,Users,0,CycloneDX
2008-08-09,Observers,0,CycloneDX
2008-09-08,Maintainers,36,CycloneDX
2008-09-08,Contributors,0,CycloneDX
2008-09-08,Users,0,CycloneDX
2008-09-08,Observers,0,CycloneDX
2008-10-08,Maintainers,34,CycloneDX
2008-10-08,Contributors,0,CycloneDX
2008-10-08,Users,0,CycloneDX
2008-10-08,Observers,0,CycloneDX
2008-11-07,Maintainers,33,CycloneDX
2008-11-07,Contributors,0,CycloneDX
2008-11-07,Users,0,CycloneDX
2008-11-07,Observers,0,CycloneDX
2008-12-07,Maintainers,36,CycloneDX
2008-12-07,Contributors,0,CycloneDX
2008-12-07,Users,0,CycloneDX
2008-12-07,Observers,0,CycloneDX
2009-01-06,Maintainers,37,CycloneDX
2009-01-06,Contributors,0,CycloneDX
2009-01-06,Users,0,CycloneDX
2009-01-06,Observers,0,CycloneDX
2009-02-05,Maintainers,42,CycloneDX
2009-02-05,Contributors,0,CycloneDX
2009-02-05,Users,0,CycloneDX
2009-02-05,Observers,0,CycloneDX
2009-03-07,Maintainers,42,CycloneDX
2009-03-07,Contributors,0,CycloneDX
2009-03-07,Users,0,CycloneDX
2009-03-07,Observers,0,CycloneDX
2009-04-06,Maintainers,41,CycloneDX
2009-04-06,Contributors,0,CycloneDX
2009-04-06,Users,0,CycloneDX
2009-04-06,Observers,0,CycloneDX
2009-05-06,Maintainers,41,CycloneDX
2009-05-06,Contributors,0,CycloneDX
2009-05-06,Users,0,CycloneDX
2009-05-06,Observers,0,CycloneDX
2009-06-05,Maintainers,44,CycloneDX
2009-06-05,Contributors,0,CycloneDX
2009-06-05,Users,0,CycloneDX
2009-06-05,Observers,0,CycloneDX
2009-07-05,Maintainers,45,CycloneDX
2009-07-05,Contributors,0,CycloneDX
2009-07-05,Users,0,CycloneDX
2009-07-05,Observers,0,CycloneDX
2009-08-04,Maintainers,60,CycloneDX
2009-08-04,Contributors,0,CycloneDX
2009-08-04,Users,0,CycloneDX
2009-08-04,Observers,0,CycloneDX
2009-09-03,Maintainers,141,CycloneDX
2009-09-03,Contributors,0,CycloneDX
2009-09-03,Users,0,CycloneDX
2009-09-03,Observers,0,CycloneDX
2009-10-03,Maintainers,108,CycloneDX
2009-10-03,Contributors,0,CycloneDX
2009-10-03,Users,0,CycloneDX
2009-10-03,Observers,0,CycloneDX
2009-11-02,Maintainers,92,CycloneDX
2009-11-02,Contributors,0,CycloneDX
2009-11-02,Users,0,CycloneDX
2009-11-02,Observers,0,CycloneDX
2009-12-02,Maintainers,107,CycloneDX
2009-12-02,Contributors,0,CycloneDX
2009-12-02,Users,0,CycloneDX
2009-12-02,Observers,0,CycloneDX
2010-01-01,Maintainers,128,CycloneDX
2010-01-01,Contributors,0,CycloneDX
2010-01-01,Users,0,CycloneDX
2010-01-01,Observers,0,CycloneDX
2010-01-31,Maintainers,132,CycloneDX
2010-01-31,Contributors,0,CycloneDX
2010-01-31,Users,0,CycloneDX
2010-01-31,Observers,0,CycloneDX
2010-03-02,Maintainers,138,CycloneDX
2010-03-02,Contributors,0,CycloneDX
2010-03-02,Users,0,CycloneDX
2010-03-02,Observers,0,CycloneDX
2010-04-01,Maintainers,151,CycloneDX
2010-04-01,Contributors,0,CycloneDX
2010-04-01,Users,0,CycloneDX
2010-04-01,Observers,0,CycloneDX
2010-05-01,Maintainers,165,CycloneDX
2010-05-01,Contributors,0,CycloneDX
2010-05-01,Users,0,CycloneDX
2010-05-01,Observers,0,CycloneDX
2010-05-31,Maintainers,169,CycloneDX
2010-05-31,Contributors,0,CycloneDX
2010-05-31,Users,0,CycloneDX
2010-05-31,Observers,0,CycloneDX
2010-06-30,Maintainers,189,CycloneDX
2010-06-30,Contributors,0,CycloneDX
2010-06-30,Users,0,CycloneDX
2010-06-30,Observers,0,CycloneDX
2010-07-30,Maintainers,174,CycloneDX
2010-07-30,Contributors,0,CycloneDX
2010-07-30,Users,0,CycloneDX
2010-07-30,Observers,0,CycloneDX
2010-08-29,Maintainers,185,CycloneDX
2010-08-29,Contributors,0,CycloneDX
2010-08-29,Users,0,CycloneDX
2010-08-29,Observers,0,CycloneDX
2010-09-28,Maintainers,177,CycloneDX
2010-09-28,Contributors,0,CycloneDX
2010-09-28,Users,0,CycloneDX
2010-09-28,Observers,0,CycloneDX
2010-10-28,Maintainers,196,CycloneDX
2010-10-28,Contributors,0,CycloneDX
2010-10-28,Users,0,CycloneDX
2010-10-28,Observers,0,CycloneDX
2010-11-27,Maintainers,166,CycloneDX
2010-11-27,Contributors,0,CycloneDX
2010-11-27,Users,0,CycloneDX
2010-11-27,Observers,0,CycloneDX
2010-12-27,Maintainers,199,CycloneDX
2010-12-27,Contributors,0,CycloneDX
2010-12-27,Users,0,CycloneDX
2010-12-27,Observers,0,CycloneDX
2011-01-26,Maintainers,199,CycloneDX
2011-01-26,Contributors,0,CycloneDX
2011-01-26,Users,0,CycloneDX
2011-01-26,Observers,0,CycloneDX
2011-02-25,Maintainers,207,CycloneDX
2011-02-25,Contributors,0,CycloneDX
2011-02-25,Users,0,CycloneDX
2011-02-25,Observers,0,CycloneDX
2011-03-27,Maintainers,226,CycloneDX
2011-03-27,Contributors,0,CycloneDX
2011-03-27,Users,0,CycloneDX
2011-03-27,Observers,0,CycloneDX
2011-04-26,Maintainers,224,CycloneDX
2011-04-26,Contributors,0,CycloneDX
2011-04-26,Users,0,CycloneDX
2011-04-26,Observers,0,CycloneDX
2011-05-26,Maintainers,188,CycloneDX
2011-05-26,Contributors,0,CycloneDX
2011-05-26,Users,0,CycloneDX
2011-05-26,Observers,0,CycloneDX
2011-06-25,Maintainers,195,CycloneDX
2011-06-25,Contributors,0,CycloneDX
2011-06-25,Users,0,CycloneDX
2011-06-25,Observers,0,CycloneDX
2011-07-25,Maintainers,245,CycloneDX
2011-07-25,Contributors,0,CycloneDX
2011-07-25,Users,0,CycloneDX
2011-07-25,Observers,0,CycloneDX
2011-08-24,Maintainers,246,CycloneDX
2011-08-24,Contributors,0,CycloneDX
2011-08-24,Users,0,CycloneDX
2011-08-24,Observers,0,CycloneDX
2011-09-23,Maintainers,233,CycloneDX
2011-09-23,Contributors,1,CycloneDX
2011-09-23,Users,0,CycloneDX
2011-09-23,Observers,0,CycloneDX
2011-10-23,Maintainers,212,CycloneDX
2011-10-23,Contributors,1,CycloneDX
2011-10-23,Users,0,CycloneDX
2011-10-23,Observers,0,CycloneDX
2011-11-22,Maintainers,241,CycloneDX
2011-11-22,Contributors,1,CycloneDX
2011-11-22,Users,0,CycloneDX
2011-11-22,Observers,0,CycloneDX
2011-12-22,Maintainers,228,CycloneDX
2011-12-22,Contributors,0,CycloneDX
2011-12-22,Users,0,CycloneDX
2011-12-22,Observers,0,CycloneDX
2012-01-21,Maintainers,256,CycloneDX
2012-01-21,Contributors,1,CycloneDX
2012-01-21,Users,0,CycloneDX
2012-01-21,Observers,0,CycloneDX
2012-02-20,Maintainers,267,CycloneDX
2012-02-20,Contributors,0,CycloneDX
2012-02-20,Users,0,CycloneDX
2012-02-20,Observers,0,CycloneDX
2012-03-21,Maintainers,247,CycloneDX
2012-03-21,Contributors,0,CycloneDX
2012-03-21,Users,0,CycloneDX
2012-03-21,Observers,0,CycloneDX
2012-04-20,Maintainers,240,CycloneDX
2012-04-20,Contributors,0,CycloneDX
2012-04-20,Users,0,CycloneDX
2012-04-20,Observers,0,CycloneDX
2012-05-20,Maintainers,244,CycloneDX
2012-05-20,Contributors,4,CycloneDX
2012-05-20,Users,0,CycloneDX
2012-05-20,Observers,0,CycloneDX
2012-06-19,Maintainers,227,CycloneDX
2012-06-19,Contributors,17,CycloneDX
2012-06-19,Users,2,CycloneDX
2012-06-19,Observers,0,CycloneDX
2012-07-19,Maintainers,248,CycloneDX
2012-07-19,Contributors,16,CycloneDX
2012-07-19,Users,7,CycloneDX
2012-07-19,Observers,0,CycloneDX
2012-08-18,Maintainers,272,CycloneDX
2012-08-18,Contributors,13,CycloneDX
2012-08-18,Users,3,CycloneDX
2012-08-18,Observers,0,CycloneDX
2012-09-17,Maintainers,272,CycloneDX
2012-09-17,Contributors,14,CycloneDX
2012-09-17,Users,1,CycloneDX
2012-09-17,Observers,0,CycloneDX
2012-10-17,Maintainers,297,CycloneDX
2012-10-17,Contributors,35,CycloneDX
2012-10-17,Users,25,CycloneDX
2012-10-17,Observers,0,CycloneDX
2012-11-16,Maintainers,261,CycloneDX
2012-11-16,Contributors,38,CycloneDX
2012-11-16,Users,17,CycloneDX
2012-11-16,Observers,0,CycloneDX
2012-12-16,Maintainers,304,CycloneDX
2012-12-16,Contributors,43,CycloneDX
2012-12-16,Users,20,CycloneDX
2012-12-16,Observers,0,CycloneDX
2013-01-15,Maintainers,349,CycloneDX
2013-01-15,Contributors,45,CycloneDX
2013-01-15,Users,27,CycloneDX
2013-01-15,Observers,0,CycloneDX
2013-02-14,Maintainers,360,CycloneDX
2013-02-14,Contributors,62,CycloneDX
2013-02-14,Users,29,CycloneDX
2013-02-14,Observers,0,CycloneDX
2013-03-16,Maintainers,337,CycloneDX
2013-03-16,Contributors,64,CycloneDX
2013-03-16,Users,23,CycloneDX
2013-03-16,Observers,0,CycloneDX
2013-04-15,Maintainers,357,CycloneDX
2013-04-15,Contributors,65,CycloneDX
2013-04-15,Users,24,CycloneDX
2013-04-15,Observers,0,CycloneDX
2013-05-15,Maintainers,324,CycloneDX
2013-05-15,Contributors,58,CycloneDX
2013-05-15,Users,18,CycloneDX
2013-05-15,Observers,0,CycloneDX
2013-06-14,Maintainers,338,CycloneDX
2013-06-14,Contributors,78,CycloneDX
2013-06-14,Users,35,CycloneDX
2013-06-14,Observers,0,CycloneDX
2013-07-14,Maintainers,368,CycloneDX
2013-07-14,Contributors,77,CycloneDX
2013-07-14,Users,22,CycloneDX
2013-07-14,Observers,0,CycloneDX
2013-08-13,Maintainers,395,CycloneDX
2013-08-13,Contributors,117,CycloneDX
2013-08-13,Users,27,CycloneDX
2013-08-13,Observers,0,CycloneDX
2013-09-12,Maintainers,413,CycloneDX
2013-09-12,Contributors,87,CycloneDX
2013-09-12,Users,13,CycloneDX
2013-09-12,Observers,0,CycloneDX
2013-10-12,Maintainers,430,CycloneDX
2013-10-12,Contributors,94,CycloneDX
2013-10-12,Users,31,CycloneDX
2013-10-12,Observers,0,CycloneDX
2013-11-11,Maintainers,451,CycloneDX
2013-11-11,Contributors,102,CycloneDX
2013-11-11,Users,41,CycloneDX
2013-11-11,Observers,0,CycloneDX
2013-12-11,Maintainers,374,CycloneDX
2013-12-11,Contributors,91,CycloneDX
2013-12-11,Users,29,CycloneDX
2013-12-11,Observers,0,CycloneDX
2014-01-10,Maintainers,452,CycloneDX
2014-01-10,Contributors,108,CycloneDX
2014-01-10,Users,32,CycloneDX
2014-01-10,Observers,0,CycloneDX
2014-02-09,Maintainers,469,CycloneDX
2014-02-09,Contributors,119,CycloneDX
2014-02-09,Users,54,CycloneDX
2014-02-09,Observers,0,CycloneDX
2014-03-11,Maintainers,478,CycloneDX
2014-03-11,Contributors,141,CycloneDX
2014-03-11,Users,56,CycloneDX
2014-03-11,Observers,0,CycloneDX
2014-04-10,Maintainers,484,CycloneDX
2014-04-10,Contributors,148,CycloneDX
2014-04-10,Users,48,CycloneDX
2014-04-10,Observers,0,CycloneDX
2014-05-10,Maintainers,478,CycloneDX
2014-05-10,Contributors,137,CycloneDX
2014-05-10,Users,52,CycloneDX
2014-05-10,Observers,0,CycloneDX
2014-06-09,Maintainers,513,CycloneDX
2014-06-09,Contributors,165,CycloneDX
2014-06-09,Users,65,CycloneDX
2014-06-09,Observers,0,CycloneDX
2014-07-09,Maintainers,486,CycloneDX
2014-07-09,Contributors,169,CycloneDX
2014-07-09,Users,59,CycloneDX
2014-07-09,Observers,0,CycloneDX
2014-08-08,Maintainers,509,CycloneDX
2014-08-08,Contributors,187,CycloneDX
2014-08-08,Users,68,CycloneDX
2014-08-08,Observers,0,CycloneDX
2014-09-07,Maintainers,523,CycloneDX
2014-09-07,Contributors,180,CycloneDX
2014-09-07,Users,65,CycloneDX
2014-09-07,Observers,0,CycloneDX
2014-10-07,Maintainers,575,CycloneDX
2014-10-07,Contributors,211,CycloneDX
2014-10-07,Users,75,CycloneDX
2014-10-07,Observers,0,CycloneDX
2014-11-06,Maintainers,574,CycloneDX
2014-11-06,Contributors,215,CycloneDX
2014-11-06,Users,75,CycloneDX
2014-11-06,Observers,0,CycloneDX
2014-12-06,Maintainers,503,CycloneDX
2014-12-06,Contributors,177,CycloneDX
2014-12-06,Users,56,CycloneDX
2014-12-06,Observers,0,CycloneDX
2015-01-05,Maintainers,588,CycloneDX
2015-01-05,Contributors,221,CycloneDX
2015-01-05,Users,100,CycloneDX
2015-01-05,Observers,0,CycloneDX
2015-02-04,Maintainers,613,CycloneDX
2015-02-04,Contributors,249,CycloneDX
2015-02-04,Users,119,CycloneDX
2015-02-04,Observers,0,CycloneDX
2015-03-06,Maintainers,637,CycloneDX
2015-03-06,Contributors,261,CycloneDX
2015-03-06,Users,111,CycloneDX
2015-03-06,Observers,0,CycloneDX
2015-04-05,Maintainers,617,CycloneDX
2015-04-05,Contributors,250,CycloneDX
2015-04-05,Users,140,CycloneDX
2015-04-05,Observers,0,CycloneDX
2015-05-05,Maintainers,663,CycloneDX
2015-05-05,Contributors,278,CycloneDX
2015-05-05,Users,117,CycloneDX
2015-05-05,Observers,0,CycloneDX
2015-06-04,Maintainers,672,CycloneDX
2015-06-04,Contributors,324,CycloneDX
2015-06-04,Users,143,CycloneDX
2015-06-04,Observers,0,CycloneDX
2015-07-04,Maintainers,713,CycloneDX
2015-07-04,Contributors,332,CycloneDX
2015-07-04,Users,129,CycloneDX
2015-07-04,Observers,0,CycloneDX
2015-08-03,Maintainers,749,CycloneDX
2015-08-03,Contributors,361,CycloneDX
2015-08-03,Users,155,CycloneDX
2015-08-03,Observers,0,CycloneDX
2015-09-02,Maintainers,761,CycloneDX
2015-09-02,Contributors,388,CycloneDX
2015-09-02,Users,164,CycloneDX
2015-09-02,Observers,0,CycloneDX
2015-10-02,Maintainers,834,CycloneDX
2015-10-02,Contributors,397,CycloneDX
2015-10-02,Users,185,CycloneDX
2015-10-02,Observers,0,CycloneDX
2015-11-01,Maintainers,824,CycloneDX
2015-11-01,Contributors,403,CycloneDX
2015-11-01,Users,152,CycloneDX
2015-11-01,Observers,0,CycloneDX
2015-12-01,Maintainers,861,CycloneDX
2015-12-01,Contributors,432,CycloneDX
2015-12-01,Users,182,CycloneDX
2015-12-01,Observers,0,CycloneDX
2015-12-31,Maintainers,927,CycloneDX
2015-12-31,Contributors,455,CycloneDX
2015-12-31,Users,200,CycloneDX
2015-12-31,Observers,0,CycloneDX
2016-01-30,Maintainers,879,CycloneDX
2016-01-30,Contributors,437,CycloneDX
2016-01-30,Users,210,CycloneDX
2016-01-30,Observers,0,CycloneDX
2016-02-29,Maintainers,924,CycloneDX
2016-02-29,Contributors,453,CycloneDX
2016-02-29,Users,210,CycloneDX
2016-02-29,Observers,0,CycloneDX
2016-03-30,Maintainers,907,CycloneDX
2016-03-30,Contributors,765,CycloneDX
2016-03-30,Users,300,CycloneDX
2016-03-30,Observers,0,CycloneDX
2016-04-29,Maintainers,863,CycloneDX
2016-04-29,Contributors,745,CycloneDX
2016-04-29,Users,262,CycloneDX
2016-04-29,Observers,0,CycloneDX
2016-05-29,Maintainers,896,CycloneDX
2016-05-29,Contributors,723,CycloneDX
2016-05-29,Users,264,CycloneDX
2016-05-29,Observers,0,CycloneDX
2016-06-28,Maintainers,886,CycloneDX
2016-06-28,Contributors,722,CycloneDX
2016-06-28,Users,278,CycloneDX
2016-06-28,Observers,0,CycloneDX
2016-07-28,Maintainers,843,CycloneDX
2016-07-28,Contributors,742,CycloneDX
2016-07-28,Users,272,CycloneDX
2016-07-28,Observers,0,CycloneDX
2016-08-27,Maintainers,911,CycloneDX
2016-08-27,Contributors,800,CycloneDX
2016-08-27,Users,338,CycloneDX
2016-08-27,Observers,0,CycloneDX
2016-09-26,Maintainers,1049,CycloneDX
2016-09-26,Contributors,941,CycloneDX
2016-09-26,Users,359,CycloneDX
2016-09-26,Observers,0,CycloneDX
2016-10-26,Maintainers,1011,CycloneDX
2016-10-26,Contributors,814,CycloneDX
2016-10-26,Users,305,CycloneDX
2016-10-26,Observers,0,CycloneDX
2016-11-25,Maintainers,838,CycloneDX
2016-11-25,Contributors,764,CycloneDX
2016-11-25,Users,296,CycloneDX
2016-11-25,Observers,0,CycloneDX
2016-12-25,Maintainers,991,CycloneDX
2016-12-25,Contributors,802,CycloneDX
2016-12-25,Users,281,CycloneDX
2016-12-25,Observers,0,CycloneDX
2017-01-24,Maintainers,1033,CycloneDX
2017-01-24,Contributors,924,CycloneDX
2017-01-24,Users,352,CycloneDX
2017-01-24,Observers,0,CycloneDX
2017-02-23,Maintainers,1083,CycloneDX
2017-02-23,Contributors,880,CycloneDX
2017-02-23,Users,319,CycloneDX
2017-02-23,Observers,0,CycloneDX
2017-03-25,Maintainers,1003,CycloneDX
2017-03-25,Contributors,874,CycloneDX
2017-03-25,Users,347,CycloneDX
2017-03-25,Observers,0,CycloneDX
2017-04-24,Maintainers,1057,CycloneDX
2017-04-24,Contributors,904,CycloneDX
2017-04-24,Users,318,CycloneDX
2017-04-24,Observers,0,CycloneDX
2017-05-24,Maintainers,1067,CycloneDX
2017-05-24,Contributors,854,CycloneDX
2017-05-24,Users,338,CycloneDX
2017-05-24,Observers,0,CycloneDX
2017-06-23,Maintainers,1127,CycloneDX
2017-06-23,Contributors,988,CycloneDX
2017-06-23,Users,373,CycloneDX
2017-06-23,Observers,0,CycloneDX
2017-07-23,Maintainers,1113,CycloneDX
2017-07-23,Contributors,902,CycloneDX
2017-07-23,Users,365,CycloneDX
2017-07-23,Observers,0,CycloneDX
2017-08-22,Maintainers,1086,CycloneDX
2017-08-22,Contributors,923,CycloneDX
2017-08-22,Users,340,CycloneDX
2017-08-22,Observers,0,CycloneDX
2017-09-21,Maintainers,1242,CycloneDX
