format,attribute,count
CycloneDX,contributors,20
CycloneDX,contributors,3
CycloneDX,contributors,4
CycloneDX,contributors,6
CycloneDX,contributors,7
CycloneDX,contributors,11
CycloneDX,contributors,10
CycloneDX,contributors,22
CycloneDX,contributors,6
CycloneDX,contributors,45
CycloneDX,contributors,2
CycloneDX,contributors,3
CycloneDX,contributors,49
CycloneDX,contributors,39
CycloneDX,contributors,18
CycloneDX,contributors,5
CycloneDX,contributors,21
CycloneDX,contributors,12
CycloneDX,contributors,41
CycloneDX,contributors,3
CycloneDX,contributors,14
CycloneDX,contributors,5
CycloneDX,contributors,2
CycloneDX,contributors,657
CycloneDX,contributors,3
CycloneDX,contributors,14
CycloneDX,contributors,9
CycloneDX,contributors,13
CycloneDX,contributors,18
CycloneDX,contributors,21
CycloneDX,contributors,36
CycloneDX,contributors,2
CycloneDX,contributors,10
CycloneDX,contributors,37
CycloneDX,contributors,3
CycloneDX,contributors,25
CycloneDX,contributors,29
CycloneDX,contributors,3
CycloneDX,contributors,3
CycloneDX,contributors,2
CycloneDX,contributors,2
CycloneDX,contributors,8
CycloneDX,contributors,2
CycloneDX,contributors,18
CycloneDX,contributors,6
CycloneDX,contributors,3
CycloneDX,contributors,4
CycloneDX,contributors,2
CycloneDX,contributors,2
CycloneDX,contributors,56
CycloneDX,contributors,7
CycloneDX,contributors,700
CycloneDX,contributors,18
CycloneDX,contributors,4
CycloneDX,contributors,63
CycloneDX,contributors,10
CycloneDX,contributors,10
CycloneDX,contributors,8
CycloneDX,contributors,12
CycloneDX,contributors,4
CycloneDX,contributors,26
CycloneDX,contributors,19
CycloneDX,contributors,4
CycloneDX,contributors,3
CycloneDX,contributors,7
CycloneDX,contributors,6
CycloneDX,contributors,3
CycloneDX,contributors,8
CycloneDX,contributors,27
CycloneDX,contributors,7
CycloneDX,contributors,5
CycloneDX,contributors,5
CycloneDX,contributors,7
CycloneDX,contributors,11
CycloneDX,contributors,6
CycloneDX,contributors,6
CycloneDX,contributors,11
CycloneDX,contributors,2
CycloneDX,contributors,9
CycloneDX,contributors,5
CycloneDX,contributors,7
CycloneDX,contributors,3
CycloneDX,contributors,4
CycloneDX,contributors,9
CycloneDX,contributors,10
CycloneDX,contributors,3
CycloneDX,contributors,3
CycloneDX,contributors,21
CycloneDX,contributors,2
CycloneDX,contributors,2
CycloneDX,contributors,3
CycloneDX,contributors,11
CycloneDX,contributors,5
CycloneDX,contributors,3
CycloneDX,contributors,3
CycloneDX,contributors,14
CycloneDX,contributors,14
CycloneDX,contributors,5
CycloneDX,contributors,3
CycloneDX,contributors,9
CycloneDX,contributors,14
CycloneDX,contributors,2
CycloneDX,contributors,4
CycloneDX,contributors,2
CycloneDX,contributors,10
CycloneDX,contributors,2
CycloneDX,contributors,134
CycloneDX,openIssues,703
CycloneDX,openIssues,712
CycloneDX,openIssues,157
CycloneDX,openIssues,241
CycloneDX,openIssues,676
CycloneDX,openIssues,6973
CycloneDX,openIssues,27
CycloneDX,openIssues,202
CycloneDX,openIssues,158
CycloneDX,openIssues,62
CycloneDX,openIssues,128
CycloneDX,openIssues,9
CycloneDX,openIssues,209
CycloneDX,openIssues,50
CycloneDX,openIssues,111
CycloneDX,openIssues,61
CycloneDX,openIssues,36
CycloneDX,openIssues,256
CycloneDX,openIssues,101
CycloneDX,openIssues,136
CycloneDX,openIssues,36
CycloneDX,openIssues,197
CycloneDX,openIssues,68
CycloneDX,openIssues,28
CycloneDX,openIssues,51
CycloneDX,openIssues,545
CycloneDX,openIssues,584
CycloneDX,openIssues,48
CycloneDX,openIssues,287
CycloneDX,openIssues,25
CycloneDX,openIssues,32
CycloneDX,openIssues,0
CycloneDX,openIssues,36
CycloneDX,openIssues,70
CycloneDX,openIssues,17
CycloneDX,openIssues,330
CycloneDX,openIssues,60
CycloneDX,openIssues,18
CycloneDX,openIssues,102
CycloneDX,openIssues,49
CycloneDX,openIssues,7
CycloneDX,openIssues,167
CycloneDX,openIssues,20
CycloneDX,openIssues,65
CycloneDX,openIssues,50
CycloneDX,openIssues,69
CycloneDX,openIssues,160
CycloneDX,openIssues,20
CycloneDX,openIssues,60
CycloneDX,openIssues,16
CycloneDX,openIssues,20
CycloneDX,openIssues,122
CycloneDX,openIssues,117
CycloneDX,openIssues,94
CycloneDX,openIssues,64
CycloneDX,openIssues,429
CycloneDX,openIssues,40
CycloneDX,openIssues,75
CycloneDX,openIssues,0
CycloneDX,openIssues,71
CycloneDX,openIssues,31
CycloneDX,openIssues,10
CycloneDX,openIssues,2
CycloneDX,openIssues,0
CycloneDX,openIssues,14
CycloneDX,openIssues,29
CycloneDX,openIssues,127
CycloneDX,openIssues,1
CycloneDX,openIssues,6
CycloneDX,openIssues,69
CycloneDX,openIssues,22
CycloneDX,openIssues,73
CycloneDX,openIssues,20
CycloneDX,openIssues,37
CycloneDX,openIssues,35
CycloneDX,openIssues,61
CycloneDX,openIssues,1
CycloneDX,openIssues,38
CycloneDX,openIssues,4
CycloneDX,openIssues,8
CycloneDX,openIssues,57
CycloneDX,openIssues,79
CycloneDX,openIssues,2
CycloneDX,openIssues,3
CycloneDX,openIssues,25
CycloneDX,openIssues,7
CycloneDX,openIssues,364
CycloneDX,openIssues,26
CycloneDX,openIssues,29
CycloneDX,openIssues,1
CycloneDX,openIssues,2
CycloneDX,openIssues,2
CycloneDX,openIssues,1
CycloneDX,openIssues,154
CycloneDX,openIssues,42
CycloneDX,openIssues,0
CycloneDX,openIssues,61
CycloneDX,openIssues,68
CycloneDX,openIssues,4
CycloneDX,openIssues,4
CycloneDX,openIssues,9
CycloneDX,openIssues,9
CycloneDX,openIssues,0
CycloneDX,openIssues,17
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,0
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,9
CycloneDX,openIssues,43
CycloneDX,openIssues,25
CycloneDX,openIssues,0
CycloneDX,openIssues,17
CycloneDX,openIssues,0
CycloneDX,openIssues,20
CycloneDX,openIssues,22
CycloneDX,openIssues,17
CycloneDX,openIssues,0
CycloneDX,openIssues,0
CycloneDX,openIssues,22
CycloneDX,openIssues,81
CycloneDX,openIssues,16
CycloneDX,openIssues,18
CycloneDX,openIssues,8
CycloneDX,openIssues,9
CycloneDX,openIssues,3
CycloneDX,openIssues,2
CycloneDX,openIssues,11
CycloneDX,openIssues,33
CycloneDX,openIssues,8
CycloneDX,openIssues,20
CycloneDX,openIssues,9
CycloneDX,openIssues,17
CycloneDX,openIssues,2
CycloneDX,openIssues,89
CycloneDX,openIssues,0
CycloneDX,openIssues,8
CycloneDX,openIssues,29
CycloneDX,openIssues,98
CycloneDX,openIssues,3
CycloneDX,openIssues,4
CycloneDX,openIssues,73
CycloneDX,openIssues,14
CycloneDX,openIssues,26
CycloneDX,openIssues,0
CycloneDX,openIssues,6
CycloneDX,openIssues,7
CycloneDX,openIssues,4
CycloneDX,openIssues,60
CycloneDX,openIssues,1
CycloneDX,openIssues,6
CycloneDX,openIssues,18
CycloneDX,openIssues,6
CycloneDX,openIssues,1
CycloneDX,openIssues,7
CycloneDX,openIssues,18
CycloneDX,openIssues,5
CycloneDX,openIssues,4
CycloneDX,openIssues,15
CycloneDX,openIssues,5
CycloneDX,openIssues,1
CycloneDX,openIssues,13
CycloneDX,openIssues,9
CycloneDX,openIssues,57
CycloneDX,openIssues,1
CycloneDX,openIssues,1
CycloneDX,openIssues,1
CycloneDX,openIssues,3
CycloneDX,openIssues,6
CycloneDX,openIssues,0
CycloneDX,openIssues,18
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,14
CycloneDX,openIssues,0
CycloneDX,openIssues,35
CycloneDX,openIssues,18
CycloneDX,openIssues,0
CycloneDX,openIssues,20
CycloneDX,openIssues,48
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,43
CycloneDX,openIssues,2
CycloneDX,openIssues,0
CycloneDX,openIssues,7
CycloneDX,openIssues,0
CycloneDX,openIssues,5
CycloneDX,openIssues,5
CycloneDX,openIssues,5
CycloneDX,openIssues,16
CycloneDX,openIssues,3
CycloneDX,openIssues,1
CycloneDX,openIssues,6
CycloneDX,openIssues,3
CycloneDX,openIssues,5
CycloneDX,openIssues,8
CycloneDX,openIssues,0
CycloneDX,openIssues,3
CycloneDX,openIssues,0
CycloneDX,openIssues,2
CycloneDX,openIssues,2
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,1
CycloneDX,openIssues,15
CycloneDX,openIssues,2
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,4
CycloneDX,openIssues,0
CycloneDX,openIssues,11
CycloneDX,openIssues,1
CycloneDX,openIssues,6
CycloneDX,openIssues,1
CycloneDX,openIssues,7
CycloneDX,openIssues,11
CycloneDX,openIssues,3
CycloneDX,openIssues,11
CycloneDX,openIssues,5
CycloneDX,openIssues,0
CycloneDX,openIssues,5
CycloneDX,openIssues,0
CycloneDX,openIssues,7
CycloneDX,openIssues,0
CycloneDX,openIssues,0
CycloneDX,openIssues,0
CycloneDX,openIssues,0
CycloneDX,openIssues,7
CycloneDX,openIssues,25
CycloneDX,openIssues,3
CycloneDX,openIssues,20
CycloneDX,openIssues,34
CycloneDX,openIssues,1
CycloneDX,openIssues,0
CycloneDX,openIssues,1
CycloneDX,openIssues,0
CycloneDX,openIssues,3
CycloneDX,openIssues,1
CycloneDX,openIssues,1
CycloneDX,openIssues,1
CycloneDX,openIssues,0
CycloneDX,openIssues,4
CycloneDX,openIssues,2
CycloneDX,openIssues,1
CycloneDX,closedIssues,7221
CycloneDX,closedIssues,7306
CycloneDX,closedIssues,2055
CycloneDX,closedIssues,2253
CycloneDX,closedIssues,3293
CycloneDX,closedIssues,25693
CycloneDX,closedIssues,5199
CycloneDX,closedIssues,3524
CycloneDX,closedIssues,2942
CycloneDX,closedIssues,492
CycloneDX,closedIssues,462
CycloneDX,closedIssues,761
CycloneDX,closedIssues,439
CycloneDX,closedIssues,298
CycloneDX,closedIssues,1375
CycloneDX,closedIssues,92
CycloneDX,closedIssues,185
CycloneDX,closedIssues,573
CycloneDX,closedIssues,442
CycloneDX,closedIssues,1016
CycloneDX,closedIssues,273
CycloneDX,closedIssues,3821
CycloneDX,closedIssues,42
CycloneDX,closedIssues,279
CycloneDX,closedIssues,400
CycloneDX,closedIssues,790
CycloneDX,closedIssues,961
CycloneDX,closedIssues,641
CycloneDX,closedIssues,800
CycloneDX,closedIssues,79
CycloneDX,closedIssues,147
CycloneDX,closedIssues,21
CycloneDX,closedIssues,2426
CycloneDX,closedIssues,130
CycloneDX,closedIssues,99
CycloneDX,closedIssues,2099
CycloneDX,closedIssues,134
CycloneDX,closedIssues,165
CycloneDX,closedIssues,208
CycloneDX,closedIssues,473
CycloneDX,closedIssues,22
CycloneDX,closedIssues,539
CycloneDX,closedIssues,158
CycloneDX,closedIssues,135
CycloneDX,closedIssues,200
CycloneDX,closedIssues,927
CycloneDX,closedIssues,1710
CycloneDX,closedIssues,917
CycloneDX,closedIssues,386
CycloneDX,closedIssues,27
CycloneDX,closedIssues,261
CycloneDX,closedIssues,243
CycloneDX,closedIssues,318
CycloneDX,closedIssues,638
CycloneDX,closedIssues,462
CycloneDX,closedIssues,465
CycloneDX,closedIssues,92
CycloneDX,closedIssues,414
CycloneDX,closedIssues,6
CycloneDX,closedIssues,552
CycloneDX,closedIssues,1266
CycloneDX,closedIssues,65
CycloneDX,closedIssues,3
CycloneDX,closedIssues,12
CycloneDX,closedIssues,63
CycloneDX,closedIssues,229
CycloneDX,closedIssues,214
CycloneDX,closedIssues,8
CycloneDX,closedIssues,30
CycloneDX,closedIssues,126
CycloneDX,closedIssues,126
CycloneDX,closedIssues,33
CycloneDX,closedIssues,488
CycloneDX,closedIssues,45
CycloneDX,closedIssues,202
CycloneDX,closedIssues,33
CycloneDX,closedIssues,51
CycloneDX,closedIssues,60
CycloneDX,closedIssues,10
CycloneDX,closedIssues,13
CycloneDX,closedIssues,66
CycloneDX,closedIssues,48
CycloneDX,closedIssues,1
CycloneDX,closedIssues,20
CycloneDX,closedIssues,169
CycloneDX,closedIssues,81
CycloneDX,closedIssues,1207
CycloneDX,closedIssues,101
CycloneDX,closedIssues,120
CycloneDX,closedIssues,19
CycloneDX,closedIssues,13
CycloneDX,closedIssues,26
CycloneDX,closedIssues,113
CycloneDX,closedIssues,83
CycloneDX,closedIssues,81
CycloneDX,closedIssues,3
CycloneDX,closedIssues,85
CycloneDX,closedIssues,77
CycloneDX,closedIssues,85
CycloneDX,closedIssues,115
CycloneDX,closedIssues,48
CycloneDX,closedIssues,7
CycloneDX,closedIssues,3
CycloneDX,closedIssues,133
CycloneDX,closedIssues,98
CycloneDX,closedIssues,3
CycloneDX,closedIssues,20
CycloneDX,closedIssues,1
CycloneDX,closedIssues,3
CycloneDX,closedIssues,55
CycloneDX,closedIssues,63
CycloneDX,closedIssues,120
CycloneDX,closedIssues,3
CycloneDX,closedIssues,33
CycloneDX,closedIssues,0
CycloneDX,closedIssues,48
CycloneDX,closedIssues,383
CycloneDX,closedIssues,49
CycloneDX,closedIssues,0
CycloneDX,closedIssues,1
CycloneDX,closedIssues,19
CycloneDX,closedIssues,65
CycloneDX,closedIssues,66
CycloneDX,closedIssues,273
CycloneDX,closedIssues,192
CycloneDX,closedIssues,85
CycloneDX,closedIssues,37
CycloneDX,closedIssues,29
CycloneDX,closedIssues,7
CycloneDX,closedIssues,164
CycloneDX,closedIssues,5
CycloneDX,closedIssues,22
CycloneDX,closedIssues,155
CycloneDX,closedIssues,41
CycloneDX,closedIssues,5
CycloneDX,closedIssues,270
CycloneDX,closedIssues,28
CycloneDX,closedIssues,29
CycloneDX,closedIssues,543
CycloneDX,closedIssues,90
CycloneDX,closedIssues,60
CycloneDX,closedIssues,8
CycloneDX,closedIssues,48
CycloneDX,closedIssues,24
CycloneDX,closedIssues,263
CycloneDX,closedIssues,1
CycloneDX,closedIssues,31
CycloneDX,closedIssues,4
CycloneDX,closedIssues,0
CycloneDX,closedIssues,110
CycloneDX,closedIssues,85
CycloneDX,closedIssues,1
CycloneDX,closedIssues,3
CycloneDX,closedIssues,12
CycloneDX,closedIssues,0
CycloneDX,closedIssues,54
CycloneDX,closedIssues,13
CycloneDX,closedIssues,22
CycloneDX,closedIssues,1631
CycloneDX,closedIssues,17
CycloneDX,closedIssues,2
CycloneDX,closedIssues,19
CycloneDX,closedIssues,14
CycloneDX,closedIssues,78
CycloneDX,closedIssues,155
CycloneDX,closedIssues,2
CycloneDX,closedIssues,5
CycloneDX,closedIssues,13
CycloneDX,closedIssues,0
CycloneDX,closedIssues,44
CycloneDX,closedIssues,0
CycloneDX,closedIssues,13
CycloneDX,closedIssues,2
CycloneDX,closedIssues,25
CycloneDX,closedIssues,22
CycloneDX,closedIssues,1
CycloneDX,closedIssues,189
CycloneDX,closedIssues,0
CycloneDX,closedIssues,0
CycloneDX,closedIssues,9
CycloneDX,closedIssues,40
CycloneDX,closedIssues,38
CycloneDX,closedIssues,2
CycloneDX,closedIssues,113
CycloneDX,closedIssues,7
CycloneDX,closedIssues,0
CycloneDX,closedIssues,27
CycloneDX,closedIssues,0
CycloneDX,closedIssues,6
CycloneDX,closedIssues,0
CycloneDX,closedIssues,2
CycloneDX,closedIssues,20
CycloneDX,closedIssues,15
CycloneDX,closedIssues,304
CycloneDX,closedIssues,24
CycloneDX,closedIssues,225
CycloneDX,closedIssues,4
CycloneDX,closedIssues,4
CycloneDX,closedIssues,0
CycloneDX,closedIssues,5
CycloneDX,closedIssues,2
CycloneDX,closedIssues,7
CycloneDX,closedIssues,8
CycloneDX,closedIssues,12
CycloneDX,closedIssues,4
CycloneDX,closedIssues,6
CycloneDX,closedIssues,15
CycloneDX,closedIssues,0
CycloneDX,closedIssues,234
CycloneDX,closedIssues,123
CycloneDX,closedIssues,1
CycloneDX,closedIssues,8
CycloneDX,closedIssues,1
CycloneDX,closedIssues,4
CycloneDX,closedIssues,0
CycloneDX,closedIssues,3
CycloneDX,closedIssues,10
CycloneDX,closedIssues,9
CycloneDX,closedIssues,7
CycloneDX,closedIssues,1
CycloneDX,closedIssues,5
CycloneDX,closedIssues,20
CycloneDX,closedIssues,6
CycloneDX,closedIssues,39
CycloneDX,closedIssues,3
CycloneDX,closedIssues,1
CycloneDX,closedIssues,334
CycloneDX,closedIssues,0
CycloneDX,closedIssues,12
CycloneDX,closedIssues,19
CycloneDX,closedIssues,6
CycloneDX,closedIssues,6
CycloneDX,closedIssues,7
CycloneDX,closedIssues,0
CycloneDX,closedIssues,111
CycloneDX,closedIssues,34
CycloneDX,closedIssues,66
CycloneDX,closedIssues,31
CycloneDX,closedIssues,44
CycloneDX,closedIssues,0
CycloneDX,closedIssues,61
CycloneDX,closedIssues,0
CycloneDX,closedIssues,996
CycloneDX,closedIssues,0
CycloneDX,closedIssues,6
CycloneDX,closedIssues,5
CycloneDX,closedIssues,0
CycloneDX,closedIssues,5
CycloneDX,closedIssues,0
CycloneDX,closedIssues,0
CycloneDX,openPRs,207
CycloneDX,openPRs,169
CycloneDX,openPRs,27
CycloneDX,openPRs,241
CycloneDX,openPRs,14
CycloneDX,openPRs,4589
CycloneDX,openPRs,93
CycloneDX,openPRs,33
CycloneDX,openPRs,50
CycloneDX,openPRs,20
CycloneDX,openPRs,20
CycloneDX,openPRs,0
CycloneDX,openPRs,11
CycloneDX,openPRs,17
CycloneDX,openPRs,33
CycloneDX,openPRs,9
CycloneDX,openPRs,8
CycloneDX,openPRs,21
CycloneDX,openPRs,86
CycloneDX,openPRs,4
CycloneDX,openPRs,6
CycloneDX,openPRs,62
CycloneDX,openPRs,68
CycloneDX,openPRs,4
CycloneDX,openPRs,12
CycloneDX,openPRs,456
CycloneDX,openPRs,18
CycloneDX,openPRs,12
CycloneDX,openPRs,40
CycloneDX,openPRs,4
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,13
CycloneDX,openPRs,9
CycloneDX,openPRs,4
CycloneDX,openPRs,41
CycloneDX,openPRs,22
CycloneDX,openPRs,0
CycloneDX,openPRs,15
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,12
CycloneDX,openPRs,20
CycloneDX,openPRs,8
CycloneDX,openPRs,3
CycloneDX,openPRs,5
CycloneDX,openPRs,3
CycloneDX,openPRs,34
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,13
CycloneDX,openPRs,14
CycloneDX,openPRs,9
CycloneDX,openPRs,6
CycloneDX,openPRs,58
CycloneDX,openPRs,18
CycloneDX,openPRs,19
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,7
CycloneDX,openPRs,31
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,7
CycloneDX,openPRs,7
CycloneDX,openPRs,1
CycloneDX,openPRs,11
CycloneDX,openPRs,2
CycloneDX,openPRs,8
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,15
CycloneDX,openPRs,9
CycloneDX,openPRs,0
CycloneDX,openPRs,19
CycloneDX,openPRs,5
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,21
CycloneDX,openPRs,4
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,17
CycloneDX,openPRs,11
CycloneDX,openPRs,19
CycloneDX,openPRs,9
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,6
CycloneDX,openPRs,3
CycloneDX,openPRs,16
CycloneDX,openPRs,28
CycloneDX,openPRs,10
CycloneDX,openPRs,6
CycloneDX,openPRs,0
CycloneDX,openPRs,9
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,3
CycloneDX,openPRs,0
CycloneDX,openPRs,12
CycloneDX,openPRs,9
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,7
CycloneDX,openPRs,3
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,10
CycloneDX,openPRs,8
CycloneDX,openPRs,17
CycloneDX,openPRs,14
CycloneDX,openPRs,18
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,4
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,17
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,59
CycloneDX,openPRs,41
CycloneDX,openPRs,6
CycloneDX,openPRs,12
CycloneDX,openPRs,8
CycloneDX,openPRs,0
CycloneDX,openPRs,17
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,4
CycloneDX,openPRs,14
CycloneDX,openPRs,1
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,6
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,8
CycloneDX,openPRs,2
CycloneDX,openPRs,4
CycloneDX,openPRs,1
CycloneDX,openPRs,3
CycloneDX,openPRs,4
CycloneDX,openPRs,0
CycloneDX,openPRs,3
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,6
CycloneDX,openPRs,3
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,17
CycloneDX,openPRs,15
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,7
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,15
CycloneDX,openPRs,3
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,4
CycloneDX,openPRs,9
CycloneDX,openPRs,0
CycloneDX,openPRs,13
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,17
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,1
CycloneDX,openPRs,5
CycloneDX,openPRs,4
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,4
CycloneDX,openPRs,7
CycloneDX,openPRs,5
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,20
CycloneDX,openPRs,7
CycloneDX,openPRs,7
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,9
CycloneDX,openPRs,1
CycloneDX,openPRs,3
CycloneDX,openPRs,3
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,15
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,11
CycloneDX,closedPRs,56365
CycloneDX,closedPRs,22884
CycloneDX,closedPRs,2184
CycloneDX,closedPRs,2253
CycloneDX,closedPRs,5102
CycloneDX,closedPRs,219059
CycloneDX,closedPRs,140539
CycloneDX,closedPRs,7331
CycloneDX,closedPRs,3013
CycloneDX,closedPRs,1174
CycloneDX,closedPRs,359
CycloneDX,closedPRs,1318
CycloneDX,closedPRs,844
CycloneDX,closedPRs,787
CycloneDX,closedPRs,4065
CycloneDX,closedPRs,381
CycloneDX,closedPRs,3890
CycloneDX,closedPRs,1311
CycloneDX,closedPRs,4215
CycloneDX,closedPRs,5441
CycloneDX,closedPRs,226
CycloneDX,closedPRs,4475
CycloneDX,closedPRs,42
CycloneDX,closedPRs,560
CycloneDX,closedPRs,2789
CycloneDX,closedPRs,17783
CycloneDX,closedPRs,959
CycloneDX,closedPRs,2237
CycloneDX,closedPRs,6420
CycloneDX,closedPRs,241
CycloneDX,closedPRs,307
CycloneDX,closedPRs,4
CycloneDX,closedPRs,2581
CycloneDX,closedPRs,490
CycloneDX,closedPRs,389
CycloneDX,closedPRs,6124
CycloneDX,closedPRs,309
CycloneDX,closedPRs,597
CycloneDX,closedPRs,994
CycloneDX,closedPRs,707
CycloneDX,closedPRs,48
CycloneDX,closedPRs,2168
CycloneDX,closedPRs,158
CycloneDX,closedPRs,691
CycloneDX,closedPRs,426
CycloneDX,closedPRs,227
CycloneDX,closedPRs,2892
CycloneDX,closedPRs,3624
CycloneDX,closedPRs,985
CycloneDX,closedPRs,60
CycloneDX,closedPRs,891
CycloneDX,closedPRs,935
CycloneDX,closedPRs,940
CycloneDX,closedPRs,1124
CycloneDX,closedPRs,5347
CycloneDX,closedPRs,1296
CycloneDX,closedPRs,27
CycloneDX,closedPRs,3854
CycloneDX,closedPRs,315
CycloneDX,closedPRs,2654
CycloneDX,closedPRs,1266
CycloneDX,closedPRs,238
CycloneDX,closedPRs,1
CycloneDX,closedPRs,12
CycloneDX,closedPRs,89
CycloneDX,closedPRs,313
CycloneDX,closedPRs,206
CycloneDX,closedPRs,477
CycloneDX,closedPRs,84
CycloneDX,closedPRs,97
CycloneDX,closedPRs,15
CycloneDX,closedPRs,249
CycloneDX,closedPRs,872
CycloneDX,closedPRs,432
CycloneDX,closedPRs,678
CycloneDX,closedPRs,729
CycloneDX,closedPRs,21
CycloneDX,closedPRs,597
CycloneDX,closedPRs,103
CycloneDX,closedPRs,160
CycloneDX,closedPRs,236
CycloneDX,closedPRs,196
CycloneDX,closedPRs,78
CycloneDX,closedPRs,19
CycloneDX,closedPRs,347
CycloneDX,closedPRs,205
CycloneDX,closedPRs,960
CycloneDX,closedPRs,430
CycloneDX,closedPRs,357
CycloneDX,closedPRs,19
CycloneDX,closedPRs,14
CycloneDX,closedPRs,14
CycloneDX,closedPRs,121
CycloneDX,closedPRs,515
CycloneDX,closedPRs,52
CycloneDX,closedPRs,262
CycloneDX,closedPRs,588
CycloneDX,closedPRs,370
CycloneDX,closedPRs,216
CycloneDX,closedPRs,47
CycloneDX,closedPRs,165
CycloneDX,closedPRs,24
CycloneDX,closedPRs,1
CycloneDX,closedPRs,444
CycloneDX,closedPRs,251
CycloneDX,closedPRs,0
CycloneDX,closedPRs,209
CycloneDX,closedPRs,40
CycloneDX,closedPRs,1
CycloneDX,closedPRs,290
CycloneDX,closedPRs,954
CycloneDX,closedPRs,104
CycloneDX,closedPRs,1051
CycloneDX,closedPRs,182
CycloneDX,closedPRs,101
CycloneDX,closedPRs,71
CycloneDX,closedPRs,827
CycloneDX,closedPRs,114
CycloneDX,closedPRs,161
