format,attribute,count
SPDX,openIssues,0
SPDX,openIssues,4
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,12
SPDX,openIssues,2
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,0
SPDX,openIssues,9
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,4
SPDX,openIssues,3
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,33
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,3
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,4
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,14
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,1
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,1
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,5
SPDX,openIssues,4
SPDX,openIssues,0
SPDX,openIssues,10
SPDX,openIssues,16
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,openIssues,0
SPDX,closedIssues,4995
SPDX,closedIssues,9161
SPDX,closedIssues,3609
SPDX,closedIssues,7319
SPDX,closedIssues,451
SPDX,closedIssues,4061
SPDX,closedIssues,4504
SPDX,closedIssues,1573
SPDX,closedIssues,2282
SPDX,closedIssues,1908
SPDX,closedIssues,1020
SPDX,closedIssues,1209
SPDX,closedIssues,4133
SPDX,closedIssues,230
SPDX,closedIssues,259
SPDX,closedIssues,157
SPDX,closedIssues,27
SPDX,closedIssues,752
SPDX,closedIssues,855
SPDX,closedIssues,1412
SPDX,closedIssues,241
SPDX,closedIssues,5377
SPDX,closedIssues,1169
SPDX,closedIssues,283
SPDX,closedIssues,916
SPDX,closedIssues,194
SPDX,closedIssues,3317
SPDX,closedIssues,301
SPDX,closedIssues,45
SPDX,closedIssues,13
SPDX,closedIssues,65
SPDX,closedIssues,90
SPDX,closedIssues,534
SPDX,closedIssues,63
SPDX,closedIssues,72
SPDX,closedIssues,64
SPDX,closedIssues,54
SPDX,closedIssues,186
SPDX,closedIssues,258
SPDX,closedIssues,101
SPDX,closedIssues,41
SPDX,closedIssues,265
SPDX,closedIssues,157
SPDX,closedIssues,108
SPDX,closedIssues,10
SPDX,closedIssues,111
SPDX,closedIssues,732
SPDX,closedIssues,22
SPDX,closedIssues,51
SPDX,closedIssues,23
SPDX,closedIssues,69
SPDX,closedIssues,6
SPDX,closedIssues,0
SPDX,closedIssues,407
SPDX,closedIssues,12
SPDX,closedIssues,28
SPDX,closedIssues,14
SPDX,closedIssues,4
SPDX,closedIssues,1
SPDX,closedIssues,7
SPDX,closedIssues,41
SPDX,closedIssues,186
SPDX,closedIssues,0
SPDX,closedIssues,135
SPDX,closedIssues,114
SPDX,closedIssues,10
SPDX,closedIssues,9
SPDX,closedIssues,13
SPDX,closedIssues,50
SPDX,closedIssues,0
SPDX,closedIssues,22
SPDX,closedIssues,75
SPDX,closedIssues,13
SPDX,closedIssues,1362
SPDX,closedIssues,33
SPDX,closedIssues,123
SPDX,closedIssues,236
SPDX,closedIssues,16
SPDX,closedIssues,9
SPDX,closedIssues,9
SPDX,closedIssues,0
SPDX,closedIssues,12
SPDX,closedIssues,329
SPDX,closedIssues,181
SPDX,closedIssues,34
SPDX,closedIssues,3
SPDX,closedIssues,11
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,78
SPDX,closedIssues,39
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,49
SPDX,closedIssues,45
SPDX,closedIssues,8
SPDX,closedIssues,2
SPDX,closedIssues,2
SPDX,closedIssues,3
SPDX,closedIssues,10
SPDX,closedIssues,3
SPDX,closedIssues,23
SPDX,closedIssues,5
SPDX,closedIssues,1
SPDX,closedIssues,92
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,2
SPDX,closedIssues,16
SPDX,closedIssues,20
SPDX,closedIssues,3
SPDX,closedIssues,13
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,298
SPDX,closedIssues,4
SPDX,closedIssues,0
SPDX,closedIssues,9
SPDX,closedIssues,0
SPDX,closedIssues,81
SPDX,closedIssues,4
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,1
SPDX,closedIssues,2
SPDX,closedIssues,4
SPDX,closedIssues,29
SPDX,closedIssues,1
SPDX,closedIssues,20
SPDX,closedIssues,0
SPDX,closedIssues,3
SPDX,closedIssues,0
SPDX,closedIssues,9
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,6
SPDX,closedIssues,0
SPDX,closedIssues,7
SPDX,closedIssues,0
SPDX,closedIssues,412
SPDX,closedIssues,0
SPDX,closedIssues,11
SPDX,closedIssues,12
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,2
SPDX,closedIssues,0
SPDX,closedIssues,73
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,2
SPDX,closedIssues,17
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,6
SPDX,closedIssues,28
SPDX,closedIssues,2
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,1
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,10
SPDX,closedIssues,0
SPDX,closedIssues,3
SPDX,closedIssues,0
SPDX,closedIssues,40
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,15
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,2
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,24
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,closedIssues,44
SPDX,closedIssues,19
SPDX,closedIssues,18
SPDX,closedIssues,8
SPDX,closedIssues,11
SPDX,closedIssues,3
SPDX,closedIssues,0
SPDX,closedIssues,0
SPDX,openPRs,165
SPDX,openPRs,41
SPDX,openPRs,13
SPDX,openPRs,187
SPDX,openPRs,2
SPDX,openPRs,375
SPDX,openPRs,46
SPDX,openPRs,38
SPDX,openPRs,517
SPDX,openPRs,123
SPDX,openPRs,87
SPDX,openPRs,50
SPDX,openPRs,114
SPDX,openPRs,0
SPDX,openPRs,9
SPDX,openPRs,72
SPDX,openPRs,50
SPDX,openPRs,45
SPDX,openPRs,5
SPDX,openPRs,18
SPDX,openPRs,2
SPDX,openPRs,173
SPDX,openPRs,16
SPDX,openPRs,12
SPDX,openPRs,28
SPDX,openPRs,3
SPDX,openPRs,15
SPDX,openPRs,5
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,16
SPDX,openPRs,26
SPDX,openPRs,13
SPDX,openPRs,13
SPDX,openPRs,1
SPDX,openPRs,19
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,2
SPDX,openPRs,2
SPDX,openPRs,14
SPDX,openPRs,5
SPDX,openPRs,17
SPDX,openPRs,1
SPDX,openPRs,12
SPDX,openPRs,3
SPDX,openPRs,18
SPDX,openPRs,7
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,4
SPDX,openPRs,7
SPDX,openPRs,11
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,23
SPDX,openPRs,10
SPDX,openPRs,14
SPDX,openPRs,0
SPDX,openPRs,9
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,2
SPDX,openPRs,10
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,19
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,6
SPDX,openPRs,3
SPDX,openPRs,1
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,22
SPDX,openPRs,0
SPDX,openPRs,3
SPDX,openPRs,3
SPDX,openPRs,9
SPDX,openPRs,10
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,7
SPDX,openPRs,20
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,2
SPDX,openPRs,74
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,3
SPDX,openPRs,3
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,15
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,2
SPDX,openPRs,2
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,1
SPDX,openPRs,4
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,6
SPDX,openPRs,5
SPDX,openPRs,0
SPDX,openPRs,4
SPDX,openPRs,604
SPDX,openPRs,3
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,6
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,7
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,3
SPDX,openPRs,0
SPDX,openPRs,11
SPDX,openPRs,10
SPDX,openPRs,33
SPDX,openPRs,90
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,2
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,55
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,12
SPDX,openPRs,0
SPDX,openPRs,4
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,59
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,3
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,3
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,11
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,1
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,5
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,7
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,0
SPDX,openPRs,9
SPDX,openPRs,7
SPDX,openPRs,0
SPDX,openPRs,3
SPDX,openPRs,0
SPDX,openPRs,6
SPDX,openPRs,12
SPDX,openPRs,17
SPDX,closedPRs,4995
SPDX,closedPRs,3736
SPDX,closedPRs,3609
SPDX,closedPRs,19797
SPDX,closedPRs,872
SPDX,closedPRs,7055
SPDX,closedPRs,5488
SPDX,closedPRs,5773
SPDX,closedPRs,116934
SPDX,closedPRs,22474
SPDX,closedPRs,2465
SPDX,closedPRs,5985
SPDX,closedPRs,26305
SPDX,closedPRs,186
SPDX,closedPRs,362
SPDX,closedPRs,1149
SPDX,closedPRs,416
SPDX,closedPRs,1741
SPDX,closedPRs,1680
SPDX,closedPRs,1167
SPDX,closedPRs,22
SPDX,closedPRs,5907
SPDX,closedPRs,2485
SPDX,closedPRs,770
SPDX,closedPRs,1230
SPDX,closedPRs,1676
SPDX,closedPRs,3317
SPDX,closedPRs,680
SPDX,closedPRs,46
SPDX,closedPRs,13
SPDX,closedPRs,3334
SPDX,closedPRs,774
SPDX,closedPRs,1765
SPDX,closedPRs,112
SPDX,closedPRs,8
SPDX,closedPRs,578
SPDX,closedPRs,286
SPDX,closedPRs,257
SPDX,closedPRs,727
SPDX,closedPRs,45
SPDX,closedPRs,158
SPDX,closedPRs,1805
SPDX,closedPRs,596
SPDX,closedPRs,439
SPDX,closedPRs,298
SPDX,closedPRs,166
SPDX,closedPRs,939
SPDX,closedPRs,330
SPDX,closedPRs,193
SPDX,closedPRs,38
SPDX,closedPRs,126
SPDX,closedPRs,5
SPDX,closedPRs,109
SPDX,closedPRs,321
SPDX,closedPRs,294
SPDX,closedPRs,109
SPDX,closedPRs,8
SPDX,closedPRs,75
SPDX,closedPRs,17
SPDX,closedPRs,9
SPDX,closedPRs,257
SPDX,closedPRs,251
SPDX,closedPRs,2
SPDX,closedPRs,1839
SPDX,closedPRs,503
SPDX,closedPRs,2
SPDX,closedPRs,17
SPDX,closedPRs,59
SPDX,closedPRs,62
SPDX,closedPRs,54
SPDX,closedPRs,16
SPDX,closedPRs,80
SPDX,closedPRs,13
SPDX,closedPRs,3573
SPDX,closedPRs,90
SPDX,closedPRs,365
SPDX,closedPRs,581
SPDX,closedPRs,11
SPDX,closedPRs,53
SPDX,closedPRs,156
SPDX,closedPRs,1
SPDX,closedPRs,55
SPDX,closedPRs,886
SPDX,closedPRs,317
SPDX,closedPRs,138
SPDX,closedPRs,2
SPDX,closedPRs,20
SPDX,closedPRs,0
SPDX,closedPRs,18
SPDX,closedPRs,112
SPDX,closedPRs,1317
SPDX,closedPRs,0
SPDX,closedPRs,9
SPDX,closedPRs,57
SPDX,closedPRs,344
SPDX,closedPRs,158
SPDX,closedPRs,63
SPDX,closedPRs,3
SPDX,closedPRs,3
SPDX,closedPRs,235
SPDX,closedPRs,9
SPDX,closedPRs,91
SPDX,closedPRs,3
SPDX,closedPRs,2
SPDX,closedPRs,92
SPDX,closedPRs,53
SPDX,closedPRs,6
SPDX,closedPRs,35
SPDX,closedPRs,5
SPDX,closedPRs,17
SPDX,closedPRs,10
SPDX,closedPRs,2
SPDX,closedPRs,13
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,16
SPDX,closedPRs,0
SPDX,closedPRs,15
SPDX,closedPRs,298
SPDX,closedPRs,2
SPDX,closedPRs,5
SPDX,closedPRs,6
SPDX,closedPRs,14
SPDX,closedPRs,73
SPDX,closedPRs,30
SPDX,closedPRs,4
SPDX,closedPRs,861
SPDX,closedPRs,13
SPDX,closedPRs,491
SPDX,closedPRs,41
SPDX,closedPRs,1453
SPDX,closedPRs,0
SPDX,closedPRs,36
SPDX,closedPRs,43
SPDX,closedPRs,43
SPDX,closedPRs,0
SPDX,closedPRs,79
SPDX,closedPRs,1
SPDX,closedPRs,5
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,687
SPDX,closedPRs,2
SPDX,closedPRs,138
SPDX,closedPRs,20
SPDX,closedPRs,0
SPDX,closedPRs,264
SPDX,closedPRs,67
SPDX,closedPRs,412
SPDX,closedPRs,6
SPDX,closedPRs,72
SPDX,closedPRs,36
SPDX,closedPRs,0
SPDX,closedPRs,3
SPDX,closedPRs,3
SPDX,closedPRs,21
SPDX,closedPRs,48
SPDX,closedPRs,0
SPDX,closedPRs,73
SPDX,closedPRs,7
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,21
SPDX,closedPRs,4
SPDX,closedPRs,21
SPDX,closedPRs,0
SPDX,closedPRs,13
SPDX,closedPRs,14
SPDX,closedPRs,23
SPDX,closedPRs,34
SPDX,closedPRs,0
SPDX,closedPRs,3
SPDX,closedPRs,0
SPDX,closedPRs,4
SPDX,closedPRs,15
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,19
SPDX,closedPRs,28
SPDX,closedPRs,67
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,22
SPDX,closedPRs,1
SPDX,closedPRs,2
SPDX,closedPRs,13
SPDX,closedPRs,0
SPDX,closedPRs,18
SPDX,closedPRs,0
SPDX,closedPRs,1
SPDX,closedPRs,8
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,1
SPDX,closedPRs,4
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,131
SPDX,closedPRs,0
SPDX,closedPRs,3
SPDX,closedPRs,46
SPDX,closedPRs,40
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,8
SPDX,closedPRs,19
SPDX,closedPRs,0
SPDX,closedPRs,4
SPDX,closedPRs,0
SPDX,closedPRs,34
SPDX,closedPRs,0
SPDX,closedPRs,1
SPDX,closedPRs,0
SPDX,closedPRs,13
SPDX,closedPRs,39
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,3
SPDX,closedPRs,54
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,1
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,45
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,149
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,0
SPDX,closedPRs,2
SPDX,closedPRs,267
SPDX,closedPRs,173
SPDX,closedPRs,18
SPDX,closedPRs,26
SPDX,closedPRs,30
SPDX,closedPRs,34
SPDX,closedPRs,13
SPDX,closedPRs,140
SPDX,commits,104983
SPDX,commits,10350
SPDX,commits,111285
SPDX,commits,25670
SPDX,commits,1574
SPDX,commits,5887
SPDX,commits,4724
SPDX,commits,12700
SPDX,commits,105871
SPDX,commits,40491
SPDX,commits,5784
SPDX,commits,8333
SPDX,commits,55456
SPDX,commits,844
SPDX,commits,633
SPDX,commits,2022
SPDX,commits,322
SPDX,commits,1447
SPDX,commits,1452
SPDX,commits,10739
SPDX,commits,725
SPDX,commits,49574
SPDX,commits,1739
SPDX,commits,1463
SPDX,commits,9499
SPDX,commits,1948
SPDX,commits,18188
SPDX,commits,588
SPDX,commits,263
SPDX,commits,85611
SPDX,commits,9917
SPDX,commits,1346
SPDX,commits,2649
SPDX,commits,388
SPDX,commits,1202
SPDX,commits,1502
SPDX,commits,891
SPDX,commits,909
SPDX,commits,640
SPDX,commits,879
SPDX,commits,173
SPDX,commits,3296
SPDX,commits,744
SPDX,commits,896
SPDX,commits,429
SPDX,commits,1015
SPDX,commits,1831
SPDX,commits,748
SPDX,commits,827
SPDX,commits,81
SPDX,commits,456
SPDX,commits,35581
SPDX,commits,119
SPDX,commits,766
SPDX,commits,257
SPDX,commits,206
SPDX,commits,120
SPDX,commits,189
SPDX,commits,1005
SPDX,commits,1216
SPDX,commits,938
SPDX,commits,1170
SPDX,commits,80
SPDX,commits,3482
SPDX,commits,3333
SPDX,commits,46
SPDX,commits,57
SPDX,commits,108
SPDX,commits,215
SPDX,commits,78
SPDX,commits,153
SPDX,commits,283
SPDX,commits,7
SPDX,commits,6353
SPDX,commits,223
SPDX,commits,1219
SPDX,commits,2813
SPDX,commits,6617
SPDX,commits,1417
SPDX,commits,133
SPDX,commits,22
SPDX,commits,321
SPDX,commits,664
SPDX,commits,664
SPDX,commits,770
SPDX,commits,42
SPDX,commits,74
SPDX,commits,321
SPDX,commits,53
SPDX,commits,247
SPDX,commits,1271
SPDX,commits,386
SPDX,commits,40
SPDX,commits,506
SPDX,commits,553
SPDX,commits,382
SPDX,commits,222
SPDX,commits,11
SPDX,commits,1462
SPDX,commits,609
SPDX,commits,8
SPDX,commits,73
SPDX,commits,68
SPDX,commits,24
SPDX,commits,1890
SPDX,commits,909
SPDX,commits,34
SPDX,commits,139
SPDX,commits,29
SPDX,commits,84
SPDX,commits,126
SPDX,commits,122
SPDX,commits,73
SPDX,commits,148
SPDX,commits,55
SPDX,commits,35634
SPDX,commits,57
SPDX,commits,208
SPDX,commits,242
SPDX,commits,129
SPDX,commits,1107
SPDX,commits,31
SPDX,commits,334
SPDX,commits,156
SPDX,commits,99
SPDX,commits,88
SPDX,commits,1211
SPDX,commits,64
SPDX,commits,601
SPDX,commits,286
SPDX,commits,1980
SPDX,commits,3
SPDX,commits,137
SPDX,commits,90
SPDX,commits,222
SPDX,commits,300
SPDX,commits,192
SPDX,commits,44
SPDX,commits,9
SPDX,commits,145892
SPDX,commits,6
SPDX,commits,812
SPDX,commits,6
SPDX,commits,54
SPDX,commits,111
SPDX,commits,21
SPDX,commits,649
SPDX,commits,26
SPDX,commits,2259
SPDX,commits,6
SPDX,commits,175
SPDX,commits,148
SPDX,commits,2
SPDX,commits,50
SPDX,commits,26
SPDX,commits,459
SPDX,commits,109
SPDX,commits,2
SPDX,commits,2237
SPDX,commits,4879
SPDX,commits,54
SPDX,commits,4
SPDX,commits,45
SPDX,commits,1035
SPDX,commits,5808
SPDX,commits,109
SPDX,commits,21747
SPDX,commits,24635
SPDX,commits,103
SPDX,commits,29
SPDX,commits,3
SPDX,commits,47
SPDX,commits,95
SPDX,commits,201
SPDX,commits,94
SPDX,commits,75
SPDX,commits,17
SPDX,commits,81
SPDX,commits,46
SPDX,commits,464
SPDX,commits,44
SPDX,commits,18657
SPDX,commits,240
SPDX,commits,29
SPDX,commits,58
SPDX,commits,2
SPDX,commits,24
SPDX,commits,26882
SPDX,commits,32994
SPDX,commits,44
SPDX,commits,18
SPDX,commits,3
SPDX,commits,8
SPDX,commits,10
SPDX,commits,11
SPDX,commits,5
SPDX,commits,97
SPDX,commits,176
SPDX,commits,922
SPDX,commits,6
SPDX,commits,4
SPDX,commits,48
SPDX,commits,39
SPDX,commits,71
SPDX,commits,144
SPDX,commits,46
SPDX,commits,11
SPDX,commits,2
SPDX,commits,15
SPDX,commits,157
SPDX,commits,200
SPDX,commits,29100
SPDX,commits,41
SPDX,commits,132
SPDX,commits,79
SPDX,commits,1
SPDX,commits,29
SPDX,commits,1
SPDX,commits,22614
SPDX,commits,68
SPDX,commits,2
SPDX,commits,51783
SPDX,commits,2
SPDX,commits,130
SPDX,commits,5
SPDX,commits,15
SPDX,commits,2
SPDX,commits,57
SPDX,commits,1206
SPDX,commits,85435
SPDX,commits,85319
SPDX,commits,22
SPDX,commits,15
SPDX,commits,8
SPDX,commits,393
SPDX,commits,3
SPDX,commits,17
SPDX,commits,105
SPDX,commits,2
SPDX,commits,11
SPDX,commits,23197
SPDX,commits,2
SPDX,commits,542
SPDX,commits,666
SPDX,commits,22
SPDX,commits,357
SPDX,commits,130
SPDX,commits,58
SPDX,commits,22855
SPDX,commits,61
